STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
PET,28.9,0.05 (0.17 %),28.85,28.95,29.3,28.6,619900,17.91 TỶ,0,0,21/03/2024
CHP,29.7,0.05 (0.17 %),29.65,29.65,29.7,29.45,9800,0.29 TỶ,0,0,21/03/2024
FTS,60.7,0.10 (0.17 %),60.6,61.6,61.6,60.6,1269600,77.42 TỶ,0,0,21/03/2024
DGC,123.0,0.20 (0.16 %),122.8,124.5,124.6,119.5,2792900,340.67 TỶ,0,0,21/03/2024
PAC,31.0,0.05 (0.16 %),30.95,30.4,31.0,30.4,1500,0.05 TỶ,0,0,21/03/2024
COM,33.25,0.05 (0.15 %),33.2,35.5,35.5,33.25,1200,0.04 TỶ,0,0,21/03/2024
HAS,7.0,0.01 (0.14 %),6.99,7.0,7.0,7.0,300,0 TỶ,0,0,21/03/2024
SMB,37.0,0.05 (0.14 %),36.95,36.95,37.0,36.95,3800,0.14 TỶ,0,0,21/03/2024
SIP,90.9,0.10 (0.11 %),90.8,90.8,90.9,89.8,237900,21.52 TỶ,0,0,21/03/2024
DHG,116.7,0.10 (0.09 %),116.6,116.6,117.8,116.0,13300,1.55 TỶ,0,0,21/03/2024
UIC,38.7,0.00 (0.00 %),38.7,38.7,38.7,38.7,0,0 TỶ,0,0,21/03/2024
TBC,39.0,0.00 (0.00 %),39.0,39.0,39.0,39.0,300,0.01 TỶ,0,0,21/03/2024
SBT,12.45,0.00 (0.00 %),12.45,12.5,12.6,12.4,4491500,55.9 TỶ,0,0,21/03/2024
TCL,38.45,0.00 (0.00 %),38.45,38.0,38.5,38.0,5400,0.21 TỶ,0,0,21/03/2024
TCR,3.59,0.00 (0.00 %),3.59,3.59,3.59,3.59,0,0 TỶ,0,0,21/03/2024
TMS,54.8,0.00 (0.00 %),54.8,54.8,54.8,54.8,200,0.01 TỶ,0,0,21/03/2024
TDP,33.9,0.00 (0.00 %),33.9,33.5,33.9,33.0,80400,2.68 TỶ,0,0,21/03/2024
TIX,36.5,0.00 (0.00 %),36.5,36.5,36.5,36.5,0,0 TỶ,0,0,21/03/2024
S4A,38.9,0.00 (0.00 %),38.9,38.9,38.9,38.9,0,0 TỶ,0,0,21/03/2024
TNC,61.9,0.00 (0.00 %),61.9,61.9,61.9,61.9,0,0 TỶ,0,0,21/03/2024
SC5,20.5,0.00 (0.00 %),20.5,20.5,20.5,20.5,0,0 TỶ,0,0,21/03/2024
VTB,10.45,0.00 (0.00 %),10.45,10.45,10.45,10.45,1000,0.01 TỶ,0,0,21/03/2024
SVT,11.45,0.00 (0.00 %),11.45,11.45,11.45,11.45,100,0 TỶ,0,0,21/03/2024
TRA,82.0,0.00 (0.00 %),82.0,82.0,82.0,81.7,2300,0.19 TỶ,0,0,21/03/2024
VID,6.0,0.00 (0.00 %),6.0,6.0,6.0,5.99,12200,0.07 TỶ,0,0,21/03/2024
VCF,190.0,0.00 (0.00 %),190.0,190.0,190.0,190.0,0,0 TỶ,0,0,21/03/2024
VSH,49.0,0.00 (0.00 %),49.0,48.6,49.0,47.0,38200,1.85 TỶ,0,0,21/03/2024
STG,47.75,0.00 (0.00 %),47.75,47.75,47.75,47.75,0,0 TỶ,0,0,21/03/2024
TTE,9.5,0.00 (0.00 %),9.5,9.5,9.5,9.5,0,0 TỶ,0,0,21/03/2024
VIC,46.5,0.00 (0.00 %),46.5,46.5,46.85,45.9,3525800,163.44 TỶ,360700,16442350000,21/03/2024
SSC,32.6,0.00 (0.00 %),32.6,30.75,32.6,30.7,1400,0.04 TỶ,0,0,21/03/2024
SSB,22.55,0.00 (0.00 %),22.55,22.6,22.65,22.3,1327400,29.87 TỶ,188800,4184540000,21/03/2024
SMA,9.8,0.00 (0.00 %),9.8,9.8,9.8,9.8,0,0 TỶ,0,0,21/03/2024
VPS,9.5,0.00 (0.00 %),9.5,9.5,9.5,9.5,1800,0.02 TỶ,0,0,21/03/2024
SCD,14.5,0.00 (0.00 %),14.5,14.5,14.5,14.5,0,0 TỶ,0,0,21/03/2024
VNS,13.0,0.00 (0.00 %),13.0,13.0,13.05,12.9,6100,0.08 TỶ,0,0,21/03/2024
KPF,4.41,0.00 (0.00 %),4.41,4.41,4.42,4.36,198800,0.87 TỶ,0,0,21/03/2024
HHP,10.55,0.00 (0.00 %),10.55,10.55,10.65,10.5,310000,3.28 TỶ,0,0,21/03/2024
BID,53.0,0.00 (0.00 %),53.0,53.2,53.4,52.8,1857100,98.36 TỶ,27600,1374480000,21/03/2024
BTT,32.7,0.00 (0.00 %),32.7,32.7,32.7,32.7,0,0 TỶ,0,0,21/03/2024
CCI,23.0,0.00 (0.00 %),23.0,23.0,23.0,23.0,32400,0.75 TỶ,0,0,21/03/2024
MDG,12.5,0.00 (0.00 %),12.5,12.75,12.75,12.5,1200,0.02 TỶ,0,0,21/03/2024
CIG,5.9,0.00 (0.00 %),5.9,5.89,5.9,5.86,115200,0.68 TỶ,0,0,21/03/2024
CLC,39.5,0.00 (0.00 %),39.5,39.5,39.5,39.5,3600,0.14 TỶ,0,0,21/03/2024
CLW,32.5,0.00 (0.00 %),32.5,32.5,32.5,32.5,0,0 TỶ,0,0,21/03/2024
CMV,9.1,0.00 (0.00 %),9.1,9.09,9.1,9.09,1600,0.01 TỶ,0,0,21/03/2024
CTS,37.35,0.00 (0.00 %),37.35,37.95,38.1,37.25,1779100,66.88 TỶ,27500,1086250000,21/03/2024
KDC,63.2,0.00 (0.00 %),63.2,63.4,63.4,62.8,724000,45.6 TỶ,570000,35340000000,21/03/2024
BCE,5.8,0.00 (0.00 %),5.8,5.8,5.9,5.7,48000,0.28 TỶ,0,0,21/03/2024
DTA,4.82,0.00 (0.00 %),4.82,4.82,4.91,4.65,72200,0.34 TỶ,0,0,21/03/2024
DTT,21.0,0.00 (0.00 %),21.0,21.0,21.0,21.0,0,0 TỶ,0,0,21/03/2024
EVF,16.5,0.00 (0.00 %),16.5,16.7,16.75,16.35,5974300,98.79 TỶ,0,0,21/03/2024
HNA,22.6,0.00 (0.00 %),22.6,22.7,22.7,22.6,15500,0.35 TỶ,0,0,21/03/2024
FRT,150.0,0.00 (0.00 %),150.0,150.0,150.3,147.2,569200,84.44 TỶ,0,0,21/03/2024
HMC,12.05,0.00 (0.00 %),12.05,12.15,12.25,12.05,500,0.01 TỶ,0,0,21/03/2024
RDP,8.05,0.00 (0.00 %),8.05,8.05,8.05,7.9,564500,4.5 TỶ,0,0,21/03/2024
HAP,4.8,0.00 (0.00 %),4.8,4.8,4.83,4.77,131300,0.63 TỶ,0,0,21/03/2024
DTL,14.3,0.00 (0.00 %),14.3,14.3,14.3,14.3,300,0 TỶ,0,0,21/03/2024
BAF,28.15,0.00 (0.00 %),28.15,28.15,28.25,27.95,3188000,89.59 TỶ,0,0,21/03/2024
LSS,11.8,0.00 (0.00 %),11.8,11.8,11.9,11.65,650900,7.65 TỶ,0,0,21/03/2024
GAS,81.0,0.00 (0.00 %),81.0,81.9,81.9,80.5,938700,76.02 TỶ,0,0,21/03/2024
NSC,75.3,0.00 (0.00 %),75.3,75.1,75.4,75.1,4400,0.33 TỶ,0,0,21/03/2024
PLP,5.05,0.00 (0.00 %),5.05,5.05,5.15,5.05,114400,0.58 TỶ,23000,116150000,21/03/2024
PMG,8.7,0.00 (0.00 %),8.7,8.7,8.7,8.7,0,0 TỶ,0,0,21/03/2024
PGV,22.0,0.00 (0.00 %),22.0,22.2,22.2,21.7,11500,0.25 TỶ,0,0,21/03/2024
PGI,24.5,0.00 (0.00 %),24.5,24.5,24.5,24.5,100,0 TỶ,0,0,21/03/2024
PNC,8.9,0.00 (0.00 %),8.9,8.9,8.9,8.9,0,0 TỶ,0,0,21/03/2024
ADP,23.6,0.00 (0.00 %),23.6,23.6,23.6,23.6,0,0 TỶ,0,0,21/03/2024
POW,11.4,0.00 (0.00 %),11.4,11.45,11.5,11.4,6407400,73.24 TỶ,74200,831040000,21/03/2024
ABR,12.9,0.00 (0.00 %),12.9,12.9,12.9,12.9,0,0 TỶ,0,0,21/03/2024
PTB,64.7,0.00 (0.00 %),64.7,65.2,66.5,64.0,573400,37.2 TỶ,0,0,21/03/2024
NVT,7.9,0.00 (0.00 %),7.9,8.14,8.14,7.9,13900,0.11 TỶ,0,0,21/03/2024
PVP,13.8,0.00 (0.00 %),13.8,13.85,13.85,13.75,1013300,13.98 TỶ,0,0,21/03/2024
AST,57.8,0.00 (0.00 %),57.8,57.8,58.0,57.6,27100,1.57 TỶ,0,0,21/03/2024
PGC,14.7,0.00 (0.00 %),14.7,14.55,14.85,14.55,6200,0.09 TỶ,0,0,21/03/2024
PJT,10.5,0.00 (0.00 %),10.5,10.6,10.6,10.5,600,0.01 TỶ,0,0,21/03/2024
THG,40.95,-0.05 (-0.12 %),41.0,41.05,41.2,40.8,15800,0.65 TỶ,0,0,21/03/2024
ACG,40.9,-0.05 (-0.12 %),40.95,40.5,41.0,40.0,30800,1.25 TỶ,0,0,21/03/2024
CLL,40.9,-0.05 (-0.12 %),40.95,41.4,41.4,40.9,2600,0.11 TỶ,0,0,21/03/2024
APC,7.89,-0.01 (-0.13 %),7.9,7.8,7.9,7.67,7600,0.06 TỶ,0,0,21/03/2024
TRC,38.8,-0.05 (-0.13 %),38.85,38.1,38.8,37.5,13800,0.53 TỶ,0,0,21/03/2024
SJS,75.9,-0.10 (-0.13 %),76.0,75.1,76.8,73.6,353900,26.46 TỶ,0,0,21/03/2024
CTD,71.8,-0.10 (-0.14 %),71.9,72.6,72.8,71.2,2094700,150.55 TỶ,0,0,21/03/2024
HTG,32.95,-0.05 (-0.15 %),33.0,33.05,33.1,32.8,10400,0.34 TỶ,0,0,21/03/2024
PHR,63.9,-0.10 (-0.16 %),64.0,64.1,64.2,62.7,746300,47.33 TỶ,0,0,21/03/2024
ILB,31.6,-0.05 (-0.16 %),31.65,31.6,31.6,31.6,600,0.02 TỶ,0,0,21/03/2024
VNE,6.18,-0.01 (-0.16 %),6.19,6.2,6.21,6.15,258400,1.6 TỶ,0,0,21/03/2024
TLG,49.8,-0.10 (-0.20 %),49.9,49.9,51.2,49.7,130500,6.56 TỶ,0,0,21/03/2024
NCT,92.2,-0.20 (-0.22 %),92.4,92.4,92.5,92.1,4800,0.44 TỶ,0,0,21/03/2024
ASG,21.5,-0.05 (-0.23 %),21.55,20.6,21.5,20.6,900,0.02 TỶ,0,0,21/03/2024
ADG,19.25,-0.05 (-0.26 %),19.3,19.3,19.45,18.25,3100,0.06 TỶ,0,0,21/03/2024
SCS,75.7,-0.20 (-0.26 %),75.9,76.1,76.2,75.0,299200,22.57 TỶ,0,0,21/03/2024
OGC,6.78,-0.02 (-0.29 %),6.8,6.82,6.91,6.76,393700,2.68 TỶ,0,0,21/03/2024
HTL,15.0,-0.05 (-0.33 %),15.05,15.05,15.3,15.0,3600,0.05 TỶ,0,0,21/03/2024
HVX,2.9,-0.01 (-0.34 %),2.91,2.85,2.92,2.85,25100,0.07 TỶ,0,0,21/03/2024
SVC,28.35,-0.10 (-0.35 %),28.45,27.15,28.35,27.15,1000,0.03 TỶ,0,0,21/03/2024
TN1,13.7,-0.05 (-0.36 %),13.75,13.7,13.7,13.7,100,0 TỶ,0,0,21/03/2024
HVN,13.4,-0.05 (-0.37 %),13.45,13.5,13.5,13.4,695900,9.35 TỶ,1770000,23446250000,21/03/2024
TCT,26.8,-0.10 (-0.37 %),26.9,26.9,26.9,26.8,9700,0.26 TỶ,0,0,21/03/2024
TIP,26.2,-0.10 (-0.38 %),26.3,26.7,26.7,26.2,1129100,29.72 TỶ,0,0,21/03/2024
ELC,23.6,-0.10 (-0.42 %),23.7,23.85,24.0,23.6,1294000,30.76 TỶ,0,0,21/03/2024
TNH,22.8,-0.10 (-0.44 %),22.9,22.9,22.95,22.6,565500,12.88 TỶ,0,0,21/03/2024
BKG,4.5,-0.02 (-0.44 %),4.52,4.5,4.53,4.47,240500,1.08 TỶ,0,0,21/03/2024
SHP,33.5,-0.15 (-0.45 %),33.65,33.3,33.5,33.3,2300,0.08 TỶ,0,0,21/03/2024
SBV,11.15,-0.05 (-0.45 %),11.2,10.9,11.15,10.65,1800,0.02 TỶ,0,0,21/03/2024
CRC,6.65,-0.03 (-0.45 %),6.68,6.8,6.8,6.6,122100,0.81 TỶ,0,0,21/03/2024
TLH,8.79,-0.04 (-0.45 %),8.83,9.04,9.04,8.7,1338300,11.79 TỶ,0,0,21/03/2024
QBS,2.14,-0.01 (-0.47 %),2.15,2.17,2.18,2.12,467000,1 TỶ,0,0,21/03/2024
YEG,10.55,-0.05 (-0.47 %),10.6,10.7,10.7,10.4,1405400,14.76 TỶ,0,0,21/03/2024
VHC,76.3,-0.40 (-0.52 %),76.7,77.5,79.5,76.2,1267800,97.93 TỶ,0,0,21/03/2024
AAM,9.3,-0.05 (-0.53 %),9.35,9.5,9.5,9.3,2600,0.02 TỶ,0,0,21/03/2024
JVC,3.59,-0.02 (-0.55 %),3.61,3.63,3.63,3.58,308800,1.11 TỶ,0,0,21/03/2024
NNC,17.4,-0.10 (-0.57 %),17.5,17.5,17.5,17.4,3200,0.06 TỶ,0,0,21/03/2024
CMG,39.8,-0.25 (-0.62 %),40.05,40.0,40.0,38.1,1093500,42.57 TỶ,0,0,21/03/2024
BRC,14.0,-0.10 (-0.71 %),14.1,14.1,14.1,14.0,3200,0.05 TỶ,0,0,21/03/2024
LBM,41.8,-0.30 (-0.71 %),42.1,41.1,42.0,41.1,5100,0.21 TỶ,0,0,21/03/2024
LM8,13.7,-0.10 (-0.72 %),13.8,13.7,13.7,13.7,4400,0.06 TỶ,0,0,21/03/2024
LIX,66.3,-0.50 (-0.75 %),66.8,66.8,66.8,66.3,8500,0.57 TỶ,0,0,21/03/2024
TMT,13.1,-0.10 (-0.76 %),13.2,13.3,13.3,13.05,6400,0.08 TỶ,0,0,21/03/2024
TEG,8.8,-0.07 (-0.79 %),8.87,8.87,8.87,8.8,16800,0.15 TỶ,0,0,21/03/2024
SMC,12.05,-0.10 (-0.82 %),12.15,12.05,12.45,12.0,810900,9.87 TỶ,0,0,21/03/2024
ABT,34.0,-0.30 (-0.87 %),34.3,35.0,35.0,34.0,3500,0.12 TỶ,0,0,21/03/2024
GMC,9.0,-0.08 (-0.88 %),9.08,9.08,9.08,9.0,9100,0.08 TỶ,0,0,21/03/2024
LPB,16.85,-0.15 (-0.88 %),17.0,17.0,17.1,16.75,3608900,61.04 TỶ,42000,719500000,21/03/2024
HNG,4.35,-0.04 (-0.91 %),4.39,4.4,4.45,4.31,2742700,11.97 TỶ,0,0,21/03/2024
FCN,16.05,-0.15 (-0.93 %),16.2,16.3,16.4,15.95,3323800,53.59 TỶ,0,0,21/03/2024
SBG,15.95,-0.15 (-0.93 %),16.1,16.15,16.2,15.8,126400,2.02 TỶ,0,0,21/03/2024
VAF,15.85,-0.15 (-0.94 %),16.0,15.0,15.85,14.9,7500,0.11 TỶ,0,0,21/03/2024
QCG,10.4,-0.10 (-0.95 %),10.5,10.5,10.5,10.2,1039200,10.79 TỶ,0,0,21/03/2024
HTV,9.01,-0.09 (-0.99 %),9.1,9.11,9.25,9.0,30300,0.27 TỶ,0,0,21/03/2024
TNA,5.84,-0.06 (-1.02 %),5.9,5.9,5.9,5.7,115700,0.67 TỶ,0,0,21/03/2024
AGG,23.2,-0.25 (-1.07 %),23.45,23.45,23.5,22.95,2475900,57.17 TỶ,0,0,21/03/2024
NO1,8.8,-0.10 (-1.12 %),8.9,8.9,8.95,8.5,304100,2.65 TỶ,0,0,21/03/2024
NAV,16.55,-0.20 (-1.19 %),16.75,16.9,16.9,16.55,4500,0.08 TỶ,0,0,21/03/2024
BIC,28.6,-0.35 (-1.21 %),28.95,29.0,29.0,28.6,54800,1.58 TỶ,0,0,21/03/2024
BHN,38.4,-0.50 (-1.29 %),38.9,38.9,39.0,38.4,5100,0.2 TỶ,0,0,21/03/2024
PIT,6.9,-0.09 (-1.29 %),6.99,6.99,6.99,6.89,15300,0.11 TỶ,0,0,21/03/2024
TDM,43.8,-0.60 (-1.35 %),44.4,44.0,44.0,43.8,300,0.01 TỶ,0,0,21/03/2024
ITD,10.3,-0.15 (-1.44 %),10.45,10.2,10.5,10.2,46600,0.48 TỶ,0,0,21/03/2024
EIB,18.2,-0.30 (-1.62 %),18.5,18.55,18.65,18.05,25813700,471.84 TỶ,14019000,255339500000,21/03/2024
KOS,38.7,-0.65 (-1.65 %),39.35,39.35,39.45,38.65,382200,15 TỶ,238000,9670000000,21/03/2024
TV2,44.5,-0.80 (-1.77 %),45.3,45.3,46.7,43.8,1417300,64.01 TỶ,0,0,21/03/2024
NT2,24.3,-0.45 (-1.82 %),24.75,24.7,24.8,24.3,2627300,64.25 TỶ,0,0,21/03/2024
VRC,10.2,-0.20 (-1.92 %),10.4,10.4,10.5,10.05,129100,1.31 TỶ,0,0,21/03/2024
SFG,12.65,-0.25 (-1.94 %),12.9,12.85,12.85,12.55,17100,0.22 TỶ,0,0,21/03/2024
TVT,16.95,-0.35 (-2.02 %),17.3,17.3,17.3,16.9,5300,0.09 TỶ,0,0,21/03/2024
SAV,15.95,-0.35 (-2.15 %),16.3,16.2,16.5,15.6,358900,5.73 TỶ,0,0,21/03/2024
HUB,19.4,-0.50 (-2.51 %),19.9,20.1,20.1,19.4,143500,2.81 TỶ,0,0,21/03/2024
PGD,36.9,-1.00 (-2.64 %),37.9,37.5,37.5,36.7,8700,0.32 TỶ,0,0,21/03/2024
LEC,6.12,-0.17 (-2.70 %),6.29,6.29,6.29,6.12,1000,0.01 TỶ,0,0,21/03/2024
ASP,4.67,-0.15 (-3.11 %),4.82,4.84,5.0,4.67,817300,3.92 TỶ,0,0,21/03/2024
NHT,12.0,-0.40 (-3.23 %),12.4,12.1,12.1,12.0,5900,0.07 TỶ,0,0,21/03/2024
MCP,36.7,-1.30 (-3.42 %),38.0,37.0,37.0,36.7,1600,0.06 TỶ,0,0,21/03/2024
SBA,32.25,-1.15 (-3.44 %),33.4,33.4,33.4,32.25,2500,0.08 TỶ,0,0,21/03/2024
SPM,11.2,-0.45 (-3.86 %),11.65,11.95,11.95,10.85,16100,0.18 TỶ,0,0,21/03/2024
TPC,5.52,-0.27 (-4.66 %),5.79,5.52,5.52,5.52,200,0 TỶ,0,0,21/03/2024
BBC,51.0,-2.60 (-4.85 %),53.6,51.1,51.1,50.7,500,0.03 TỶ,0,0,21/03/2024
TDW,46.1,-2.70 (-5.53 %),48.8,46.1,46.1,46.1,100,0 TỶ,0,0,21/03/2024
GTA,13.25,-0.80 (-5.69 %),14.05,13.45,14.15,13.1,108000,1.42 TỶ,0,0,21/03/2024
LGC,55.5,-3.90 (-6.57 %),59.4,55.4,55.5,55.4,200,0.01 TỶ,0,0,21/03/2024
SRC,30.4,-2.20 (-6.75 %),32.6,30.5,30.5,30.4,800,0.02 TỶ,0,0,21/03/2024
