STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
SVC,28.3,-0.05 (-0.18 %),28.35,28.3,28.3,28.2,1000,0.03 TỶ,0,0,22/03/2024
BMP,111.1,-0.20 (-0.18 %),111.3,113.0,113.0,111.0,187400,20.88 TỶ,0,0,22/03/2024
FRT,149.7,-0.30 (-0.20 %),150.0,149.8,149.8,147.5,599000,88.73 TỶ,222700,31178000000,22/03/2024
PNJ,98.5,-0.20 (-0.20 %),98.7,99.0,99.0,97.0,1654300,162.1 TỶ,315600,33327360000,22/03/2024
DTA,4.81,-0.01 (-0.21 %),4.82,4.8,4.88,4.7,8900,0.04 TỶ,0,0,22/03/2024
FCM,4.56,-0.01 (-0.22 %),4.57,4.57,4.58,4.51,60100,0.27 TỶ,0,0,22/03/2024
HAH,43.0,-0.10 (-0.23 %),43.1,43.4,43.85,42.8,2650000,114.49 TỶ,0,0,22/03/2024
VHM,42.8,-0.10 (-0.23 %),42.9,43.2,43.5,42.6,9996800,429.88 TỶ,120600,5397160000,22/03/2024
LBM,41.7,-0.10 (-0.24 %),41.8,41.8,41.8,41.0,29600,1.22 TỶ,0,0,22/03/2024
DAH,4.15,-0.01 (-0.24 %),4.16,4.16,4.18,4.13,136300,0.57 TỶ,0,0,22/03/2024
TDH,4.1,-0.01 (-0.24 %),4.11,4.12,4.16,4.06,195100,0.8 TỶ,0,0,22/03/2024
CLL,40.8,-0.10 (-0.24 %),40.9,39.95,40.9,39.95,4300,0.17 TỶ,0,0,22/03/2024
LGL,3.98,-0.01 (-0.25 %),3.99,4.0,4.02,3.93,85200,0.34 TỶ,0,0,22/03/2024
APC,7.87,-0.02 (-0.25 %),7.89,7.85,7.87,7.52,11800,0.09 TỶ,0,0,22/03/2024
CII,19.35,-0.05 (-0.26 %),19.4,19.75,19.8,19.15,15227200,295.76 TỶ,250000,4550000000,22/03/2024
ADG,19.2,-0.05 (-0.26 %),19.25,19.2,19.2,18.95,7500,0.14 TỶ,0,0,22/03/2024
PSH,7.6,-0.02 (-0.26 %),7.62,7.67,7.67,7.57,484700,3.68 TỶ,0,0,22/03/2024
SCS,75.5,-0.20 (-0.26 %),75.7,75.7,76.5,75.4,44200,3.35 TỶ,0,0,22/03/2024
KDH,37.1,-0.10 (-0.27 %),37.2,37.5,37.6,36.85,3413800,126.97 TỶ,0,0,22/03/2024
JVC,3.58,-0.01 (-0.28 %),3.59,3.59,3.65,3.55,645500,2.31 TỶ,0,0,22/03/2024
CTD,71.6,-0.20 (-0.28 %),71.8,72.1,72.9,71.3,2178000,156.6 TỶ,0,0,22/03/2024
LPB,16.8,-0.05 (-0.30 %),16.85,17.0,17.1,16.8,3853200,65.25 TỶ,23000,361100000,22/03/2024
KDC,63.0,-0.20 (-0.32 %),63.2,63.3,63.3,62.4,792500,49.77 TỶ,420000,26544000000,22/03/2024
APG,15.7,-0.05 (-0.32 %),15.75,15.85,15.85,15.6,327700,5.15 TỶ,0,0,22/03/2024
KHP,9.27,-0.03 (-0.32 %),9.3,9.3,9.3,9.23,47300,0.44 TỶ,0,0,22/03/2024
HAX,15.4,-0.05 (-0.32 %),15.45,15.45,15.5,15.05,714400,10.93 TỶ,0,0,22/03/2024
TCM,46.0,-0.15 (-0.33 %),46.15,46.15,46.25,45.45,1309700,60.01 TỶ,0,0,22/03/2024
HTL,14.95,-0.05 (-0.33 %),15.0,15.25,15.25,14.9,5000,0.07 TỶ,0,0,22/03/2024
CHP,29.6,-0.10 (-0.34 %),29.7,29.5,29.6,29.45,25100,0.74 TỶ,0,0,22/03/2024
ABS,5.74,-0.02 (-0.35 %),5.76,5.79,5.86,5.74,514200,2.98 TỶ,0,0,22/03/2024
VNL,14.35,-0.05 (-0.35 %),14.4,14.4,14.4,13.4,14800,0.21 TỶ,0,0,22/03/2024
CSV,57.3,-0.20 (-0.35 %),57.5,57.4,58.0,56.8,467000,26.75 TỶ,0,0,22/03/2024
ADS,13.85,-0.05 (-0.36 %),13.9,14.0,14.05,13.7,675800,9.35 TỶ,0,0,22/03/2024
HT1,13.45,-0.05 (-0.37 %),13.5,13.5,13.65,13.4,304000,4.1 TỶ,0,0,22/03/2024
TCD,7.93,-0.03 (-0.38 %),7.96,8.0,8.15,7.9,2056400,16.4 TỶ,0,0,22/03/2024
VJC,102.2,-0.40 (-0.39 %),102.6,102.6,103.0,101.5,599400,61.15 TỶ,20100,2174820000,22/03/2024
HVH,5.08,-0.02 (-0.39 %),5.1,5.11,5.12,5.05,146000,0.74 TỶ,0,0,22/03/2024
GIL,38.0,-0.15 (-0.39 %),38.15,38.6,38.65,37.6,1185500,45.05 TỶ,0,0,22/03/2024
TVS,24.7,-0.10 (-0.40 %),24.8,24.9,24.9,24.6,46600,1.15 TỶ,900000,22320000000,22/03/2024
DCL,24.25,-0.10 (-0.41 %),24.35,24.35,25.5,24.2,97000,2.38 TỶ,0,0,22/03/2024
VIB,24.2,-0.10 (-0.41 %),24.3,24.3,24.65,23.8,9227100,222.66 TỶ,4092601,98382002600,22/03/2024
PHC,7.22,-0.03 (-0.41 %),7.25,7.34,7.34,7.2,168500,1.22 TỶ,0,0,22/03/2024
HDB,23.8,-0.10 (-0.42 %),23.9,23.9,23.95,23.65,6529100,155.16 TỶ,146800,3708520000,22/03/2024
VOS,11.85,-0.05 (-0.42 %),11.9,12.0,12.0,11.8,1505300,17.89 TỶ,0,0,22/03/2024
SHA,4.69,-0.02 (-0.42 %),4.71,4.71,4.72,4.69,8800,0.04 TỶ,0,0,22/03/2024
DHG,116.2,-0.50 (-0.43 %),116.7,116.3,117.9,115.6,18100,2.11 TỶ,0,0,22/03/2024
HNA,22.5,-0.10 (-0.44 %),22.6,22.6,22.7,22.5,1600,0.04 TỶ,0,0,22/03/2024
VIP,11.25,-0.05 (-0.44 %),11.3,11.3,11.3,11.15,174800,1.96 TỶ,0,0,22/03/2024
TCB,44.9,-0.20 (-0.44 %),45.1,45.5,45.5,44.05,10791500,483.53 TỶ,3421701,156521661950,22/03/2024
VSC,22.1,-0.10 (-0.45 %),22.2,22.4,22.5,22.1,4853000,108.03 TỶ,1212900,26683800000,22/03/2024
PGV,21.9,-0.10 (-0.45 %),22.0,22.0,22.0,21.6,22700,0.49 TỶ,0,0,22/03/2024
VTO,10.95,-0.05 (-0.45 %),11.0,11.15,11.2,10.9,323400,3.53 TỶ,0,0,22/03/2024
HTG,32.8,-0.15 (-0.46 %),32.95,32.95,33.05,32.8,70800,2.33 TỶ,0,0,22/03/2024
SZC,43.3,-0.20 (-0.46 %),43.5,43.35,43.9,43.15,1753500,76.06 TỶ,0,0,22/03/2024
YEG,10.5,-0.05 (-0.47 %),10.55,10.55,10.65,10.45,1016600,10.7 TỶ,0,0,22/03/2024
HCD,10.25,-0.05 (-0.49 %),10.3,10.35,10.4,10.1,484600,4.94 TỶ,0,0,22/03/2024
TCL,38.25,-0.20 (-0.52 %),38.45,38.45,38.45,38.0,18100,0.69 TỶ,0,0,22/03/2024
CCL,9.3,-0.05 (-0.53 %),9.35,9.46,9.67,9.3,562400,5.32 TỶ,0,0,22/03/2024
VCI,53.7,-0.30 (-0.56 %),54.0,54.0,55.0,53.4,9072300,490.29 TỶ,22000,1254000000,22/03/2024
STK,33.15,-0.20 (-0.60 %),33.35,33.2,33.5,32.8,48000,1.59 TỶ,0,0,22/03/2024
DRH,4.85,-0.03 (-0.61 %),4.88,4.92,4.96,4.84,1224800,6.02 TỶ,0,0,22/03/2024
HTN,16.1,-0.10 (-0.62 %),16.2,16.35,16.5,16.0,1601700,25.94 TỶ,0,0,22/03/2024
GAS,80.5,-0.50 (-0.62 %),81.0,81.0,81.5,80.4,1235000,99.68 TỶ,0,0,22/03/2024
RDP,8.0,-0.05 (-0.62 %),8.05,8.04,8.08,7.85,1150500,9.13 TỶ,0,0,22/03/2024
SBG,15.85,-0.10 (-0.63 %),15.95,15.8,15.95,15.7,107400,1.7 TỶ,0,0,22/03/2024
VAF,15.75,-0.10 (-0.63 %),15.85,15.8,15.85,15.75,1100,0.02 TỶ,0,0,22/03/2024
IJC,15.7,-0.10 (-0.63 %),15.8,15.9,15.95,15.55,5520100,86.94 TỶ,0,0,22/03/2024
ELC,23.45,-0.15 (-0.64 %),23.6,23.7,24.0,23.3,1193900,28.03 TỶ,0,0,22/03/2024
NTL,37.3,-0.25 (-0.67 %),37.55,37.5,37.8,37.0,786500,29.33 TỶ,0,0,22/03/2024
TCH,14.9,-0.10 (-0.67 %),15.0,15.15,15.2,14.75,16593900,247.87 TỶ,0,0,22/03/2024
TNT,5.95,-0.04 (-0.67 %),5.99,5.95,6.2,5.92,447400,2.69 TỶ,0,0,22/03/2024
CSM,14.85,-0.10 (-0.67 %),14.95,14.8,15.05,14.7,38400,0.57 TỶ,0,0,22/03/2024
OCB,14.8,-0.10 (-0.67 %),14.9,14.9,15.05,14.7,3973900,59 TỶ,0,0,22/03/2024
DPG,44.2,-0.30 (-0.67 %),44.5,45.2,45.2,43.8,1282100,56.78 TỶ,0,0,22/03/2024
DHC,44.0,-0.30 (-0.68 %),44.3,44.0,44.6,43.6,474600,20.87 TỶ,80000,3296000000,22/03/2024
HDG,29.2,-0.20 (-0.68 %),29.4,29.8,29.9,29.1,3139400,92.39 TỶ,0,0,22/03/2024
ASG,21.35,-0.15 (-0.70 %),21.5,21.5,21.75,20.8,600,0.01 TỶ,0,0,22/03/2024
BVH,42.5,-0.30 (-0.70 %),42.8,42.95,42.95,42.35,439900,18.75 TỶ,0,0,22/03/2024
LCG,13.75,-0.10 (-0.72 %),13.85,14.05,14.1,13.7,8371800,116.24 TỶ,380000,5320000000,22/03/2024
TN1,13.6,-0.10 (-0.73 %),13.7,13.7,13.7,13.6,400,0.01 TỶ,0,0,22/03/2024
CRC,6.6,-0.05 (-0.75 %),6.65,6.66,6.7,6.58,63700,0.42 TỶ,0,0,22/03/2024
TMT,13.0,-0.10 (-0.76 %),13.1,13.0,13.1,13.0,6700,0.09 TỶ,0,0,22/03/2024
CRE,8.91,-0.07 (-0.78 %),8.98,8.99,9.1,8.81,730900,6.57 TỶ,0,0,22/03/2024
FIT,4.93,-0.04 (-0.80 %),4.97,4.97,5.02,4.92,1607400,7.97 TỶ,0,0,22/03/2024
VID,5.95,-0.05 (-0.83 %),6.0,5.99,5.99,5.91,21500,0.13 TỶ,0,0,22/03/2024
LSS,11.7,-0.10 (-0.85 %),11.8,11.85,11.9,11.65,528800,6.21 TỶ,0,0,22/03/2024
CNG,35.0,-0.30 (-0.85 %),35.3,36.0,36.3,34.85,821300,29.08 TỶ,0,0,22/03/2024
APH,8.06,-0.07 (-0.86 %),8.13,8.13,8.21,8.05,700400,5.69 TỶ,0,0,22/03/2024
BIC,28.35,-0.25 (-0.87 %),28.6,28.6,28.7,28.25,85300,2.42 TỶ,0,0,22/03/2024
VNM,67.8,-0.60 (-0.88 %),68.4,68.6,68.7,67.8,6066700,412.65 TỶ,95900,6812760000,22/03/2024
DBD,56.4,-0.50 (-0.88 %),56.9,56.9,56.9,55.3,48500,2.72 TỶ,0,0,22/03/2024
SSB,22.35,-0.20 (-0.89 %),22.55,22.55,22.6,22.35,1353300,30.36 TỶ,109300,2608080000,22/03/2024
TCO,10.85,-0.10 (-0.91 %),10.95,10.8,11.0,10.6,49100,0.53 TỶ,0,0,22/03/2024
VRE,26.7,-0.25 (-0.93 %),26.95,27.15,27.2,26.45,10058500,268.34 TỶ,66200,1888280000,22/03/2024
HHS,9.24,-0.09 (-0.96 %),9.33,9.33,9.4,9.16,1991900,18.38 TỶ,0,0,22/03/2024
SIP,90.0,-0.90 (-0.99 %),90.9,91.0,91.0,88.9,333100,29.77 TỶ,0,0,22/03/2024
FMC,49.5,-0.50 (-1.00 %),50.0,49.85,50.0,49.5,128000,6.38 TỶ,0,0,22/03/2024
VGC,58.4,-0.60 (-1.02 %),59.0,59.1,60.7,58.4,2024100,120.32 TỶ,0,0,22/03/2024
NHH,18.2,-0.20 (-1.09 %),18.4,18.5,18.65,18.05,1314700,24.09 TỶ,0,0,22/03/2024
HQC,4.53,-0.05 (-1.09 %),4.58,4.57,4.66,4.48,12442900,56.86 TỶ,0,0,22/03/2024
FPT,114.9,-1.30 (-1.12 %),116.2,116.3,116.3,114.5,2414800,278.39 TỶ,438177,54360754900,22/03/2024
TV2,44.0,-0.50 (-1.12 %),44.5,44.95,44.95,43.75,905300,39.95 TỶ,0,0,22/03/2024
HAR,4.34,-0.05 (-1.14 %),4.39,4.4,4.44,4.33,566200,2.47 TỶ,0,0,22/03/2024
NBB,25.5,-0.30 (-1.16 %),25.8,25.5,25.5,25.2,143900,3.66 TỶ,0,0,22/03/2024
CTF,29.65,-0.35 (-1.17 %),30.0,29.95,29.95,29.6,73800,2.19 TỶ,0,0,22/03/2024
PLX,38.0,-0.45 (-1.17 %),38.45,38.5,38.55,37.8,1528100,58.2 TỶ,0,0,22/03/2024
IDI,12.6,-0.15 (-1.18 %),12.75,12.8,12.8,12.5,3792900,47.82 TỶ,0,0,22/03/2024
NHA,20.65,-0.25 (-1.20 %),20.9,21.3,21.3,20.5,649000,13.5 TỶ,0,0,22/03/2024
TTA,8.2,-0.10 (-1.20 %),8.3,8.22,8.3,8.2,368900,3.04 TỶ,0,0,22/03/2024
HTV,8.9,-0.11 (-1.22 %),9.01,9.1,9.1,8.9,48900,0.44 TỶ,0,0,22/03/2024
BCG,8.84,-0.11 (-1.23 %),8.95,9.05,9.12,8.82,12262100,109.62 TỶ,215000,1906200000,22/03/2024
PVD,31.95,-0.40 (-1.24 %),32.35,32.35,32.5,31.85,7423300,238 TỶ,0,0,22/03/2024
KOS,38.2,-0.50 (-1.29 %),38.7,38.7,38.9,38.1,291500,11.23 TỶ,1102400,45456540000,22/03/2024
PIT,6.81,-0.09 (-1.30 %),6.9,6.91,6.91,6.8,12800,0.09 TỶ,0,0,22/03/2024
SVT,11.3,-0.15 (-1.31 %),11.45,11.4,11.8,11.3,20300,0.23 TỶ,0,0,22/03/2024
VFG,59.7,-0.80 (-1.32 %),60.5,60.3,60.4,59.7,15000,0.9 TỶ,0,0,22/03/2024
DC4,11.05,-0.15 (-1.34 %),11.2,11.25,11.25,11.05,186600,2.08 TỶ,0,0,22/03/2024
AAA,10.9,-0.15 (-1.36 %),11.05,11.2,11.2,10.85,2942400,32.34 TỶ,0,0,22/03/2024
LHG,36.05,-0.50 (-1.37 %),36.55,36.6,36.95,35.85,401100,14.53 TỶ,0,0,22/03/2024
PVT,28.7,-0.40 (-1.37 %),29.1,29.1,29.25,28.6,4634200,133.65 TỶ,0,0,22/03/2024
HNG,4.29,-0.06 (-1.38 %),4.35,4.35,4.39,4.27,2847900,12.29 TỶ,0,0,22/03/2024
BRC,13.8,-0.20 (-1.43 %),14.0,13.8,13.8,13.8,100,0 TỶ,0,0,22/03/2024
TMS,54.0,-0.80 (-1.46 %),54.8,54.0,55.0,54.0,17100,0.93 TỶ,0,0,22/03/2024
VRC,10.05,-0.15 (-1.47 %),10.2,10.1,10.6,10.0,103200,1.05 TỶ,0,0,22/03/2024
TYA,10.0,-0.15 (-1.48 %),10.15,10.0,10.0,10.0,3800,0.04 TỶ,0,0,22/03/2024
EVF,16.25,-0.25 (-1.52 %),16.5,16.6,16.6,16.15,7785900,127.39 TỶ,0,0,22/03/2024
TDG,3.84,-0.06 (-1.54 %),3.9,3.82,3.9,3.82,70400,0.27 TỶ,0,0,22/03/2024
DPR,39.8,-0.65 (-1.61 %),40.45,40.5,40.5,39.6,1435500,57.2 TỶ,0,0,22/03/2024
SGT,12.15,-0.20 (-1.62 %),12.35,12.3,12.3,11.95,22700,0.28 TỶ,0,0,22/03/2024
OGC,6.67,-0.11 (-1.62 %),6.78,6.83,6.85,6.6,1124300,7.52 TỶ,0,0,22/03/2024
SKG,15.15,-0.25 (-1.62 %),15.4,15.4,15.6,15.15,851900,12.99 TỶ,0,0,22/03/2024
BTP,15.15,-0.25 (-1.62 %),15.4,15.45,15.5,14.8,95500,1.45 TỶ,0,0,22/03/2024
CMX,9.01,-0.15 (-1.64 %),9.16,9.16,9.2,9.01,691000,6.27 TỶ,0,0,22/03/2024
C32,18.0,-0.30 (-1.64 %),18.3,18.25,18.3,18.0,17700,0.32 TỶ,0,0,22/03/2024
ITC,11.6,-0.20 (-1.69 %),11.8,11.95,11.95,11.6,1003600,11.78 TỶ,0,0,22/03/2024
ACG,40.2,-0.70 (-1.71 %),40.9,40.9,40.95,40.2,23300,0.94 TỶ,0,0,22/03/2024
PTL,4.02,-0.07 (-1.71 %),4.09,4.09,4.09,4.0,328800,1.32 TỶ,0,0,22/03/2024
BKG,4.42,-0.08 (-1.78 %),4.5,4.5,4.53,4.42,519900,2.33 TỶ,0,0,22/03/2024
S4A,38.2,-0.70 (-1.80 %),38.9,38.2,38.2,38.2,400,0.02 TỶ,125000,4525000000,22/03/2024
HBC,8.73,-0.16 (-1.80 %),8.89,8.9,8.92,8.71,1494700,13.16 TỶ,0,0,22/03/2024
UIC,38.0,-0.70 (-1.81 %),38.7,38.0,38.0,38.0,3500,0.13 TỶ,0,0,22/03/2024
MCP,36.0,-0.70 (-1.91 %),36.7,36.7,36.7,36.0,1000,0.04 TỶ,0,0,22/03/2024
QCG,10.2,-0.20 (-1.92 %),10.4,10.6,10.7,10.15,747700,7.73 TỶ,200000,1940000000,22/03/2024
ITD,10.1,-0.20 (-1.94 %),10.3,10.3,10.3,10.1,32600,0.33 TỶ,0,0,22/03/2024
HAG,12.45,-0.25 (-1.97 %),12.7,12.75,12.8,12.35,12497100,156.34 TỶ,0,0,22/03/2024
DRC,32.35,-0.65 (-1.97 %),33.0,33.4,33.4,32.25,1649100,53.68 TỶ,0,0,22/03/2024
PTC,6.03,-0.13 (-2.11 %),6.16,6.02,6.1,6.0,33700,0.2 TỶ,0,0,22/03/2024
TCT,26.2,-0.60 (-2.24 %),26.8,26.7,26.8,26.2,5500,0.14 TỶ,0,0,22/03/2024
SZL,41.0,-1.00 (-2.38 %),42.0,41.5,41.5,41.0,4600,0.19 TỶ,0,0,22/03/2024
LDG,3.07,-0.08 (-2.54 %),3.15,3.15,3.19,3.07,4359900,13.58 TỶ,0,0,22/03/2024
BFC,30.0,-0.80 (-2.60 %),30.8,31.3,31.3,29.8,494000,14.89 TỶ,0,0,22/03/2024
SJS,73.9,-2.00 (-2.64 %),75.9,75.9,75.9,73.9,200200,15.07 TỶ,0,0,22/03/2024
CVT,28.35,-0.95 (-3.24 %),29.3,29.25,29.45,28.35,1500,0.04 TỶ,0,0,22/03/2024
SSC,31.5,-1.10 (-3.37 %),32.6,31.5,31.5,31.5,100,0 TỶ,0,0,22/03/2024
PAC,29.7,-1.30 (-4.19 %),31.0,31.0,31.0,29.7,8500,0.25 TỶ,0,0,22/03/2024
CCI,21.85,-1.15 (-5.00 %),23.0,21.85,21.85,21.85,200,0 TỶ,0,0,22/03/2024
VDP,39.1,-2.80 (-6.68 %),41.9,41.3,41.3,39.0,2200,0.09 TỶ,0,0,22/03/2024
DXV,3.76,-0.28 (-6.93 %),4.04,4.02,4.02,3.76,184000,0.69 TỶ,0,0,22/03/2024
GMH,10.1,-1.20 (-10.62 %),11.3,10.3,10.3,9.9,93100,0.93 TỶ,0,0,22/03/2024
