STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
CTF,29.45,-0.05 (-0.17 %),29.5,29.3,29.65,29.2,56600,1.66 TỶ,0,0,14/03/2024
PDR,28.1,-0.05 (-0.18 %),28.15,28.3,28.5,27.85,12324900,347.15 TỶ,0,0,14/03/2024
DBD,55.0,-0.10 (-0.18 %),55.1,55.1,55.1,54.7,187400,10.3 TỶ,0,0,14/03/2024
VJC,102.0,-0.20 (-0.20 %),102.2,102.9,102.9,101.0,695600,70.95 TỶ,0,0,14/03/2024
NT2,25.15,-0.05 (-0.20 %),25.2,25.2,25.45,25.05,1347900,34.03 TỶ,0,0,14/03/2024
VSH,49.9,-0.10 (-0.20 %),50.0,49.9,49.9,49.5,6800,0.34 TỶ,0,0,14/03/2024
KPF,4.45,-0.01 (-0.22 %),4.46,4.43,4.5,4.43,184500,0.82 TỶ,0,0,14/03/2024
HBC,8.63,-0.02 (-0.23 %),8.65,8.7,8.71,8.58,1110000,9.59 TỶ,0,0,14/03/2024
LGL,3.89,-0.01 (-0.26 %),3.9,3.9,3.9,3.85,165000,0.64 TỶ,0,0,14/03/2024
TCR,3.88,-0.01 (-0.26 %),3.89,3.89,3.89,3.88,1300,0.01 TỶ,0,0,14/03/2024
SSI,37.85,-0.10 (-0.26 %),37.95,38.05,39.0,37.8,39364400,"1,506.81 TỶ",827500,31469950000,14/03/2024
KDH,37.5,-0.10 (-0.27 %),37.6,37.6,37.95,37.3,4581000,172.05 TỶ,0,0,14/03/2024
SMB,36.7,-0.10 (-0.27 %),36.8,36.9,36.9,36.7,1600,0.06 TỶ,0,0,14/03/2024
TMP,72.5,-0.20 (-0.28 %),72.7,70.1,72.6,70.1,400,0.03 TỶ,0,0,14/03/2024
DXG,18.1,-0.05 (-0.28 %),18.15,18.2,18.4,17.9,12184100,221.01 TỶ,220000,4004000000,14/03/2024
SGN,72.2,-0.20 (-0.28 %),72.4,72.4,73.0,72.1,42700,3.09 TỶ,0,0,14/03/2024
HTI,17.35,-0.05 (-0.29 %),17.4,17.2,17.35,17.2,9300,0.16 TỶ,0,0,14/03/2024
DQC,15.8,-0.05 (-0.32 %),15.85,15.6,16.2,15.6,57800,0.92 TỶ,0,0,14/03/2024
HII,6.12,-0.02 (-0.33 %),6.14,6.1,6.14,6.07,289800,1.77 TỶ,0,0,14/03/2024
SHI,14.95,-0.05 (-0.33 %),15.0,14.75,14.95,14.45,228700,3.37 TỶ,0,0,14/03/2024
VNL,14.95,-0.05 (-0.33 %),15.0,15.05,15.2,14.9,13300,0.2 TỶ,0,0,14/03/2024
SJD,14.95,-0.05 (-0.33 %),15.0,15.0,15.1,14.95,24900,0.37 TỶ,0,0,14/03/2024
SAV,14.9,-0.05 (-0.33 %),14.95,14.95,15.1,14.65,83500,1.24 TỶ,0,0,14/03/2024
PPC,13.7,-0.05 (-0.36 %),13.75,13.75,13.75,13.65,95600,1.31 TỶ,0,0,14/03/2024
DPG,40.55,-0.15 (-0.37 %),40.7,40.7,41.15,40.25,786300,31.99 TỶ,0,0,14/03/2024
VNS,12.95,-0.05 (-0.38 %),13.0,13.0,13.05,12.95,3500,0.05 TỶ,0,0,14/03/2024
VPD,25.25,-0.10 (-0.39 %),25.35,25.25,25.25,25.25,2400,0.06 TỶ,0,0,14/03/2024
TVS,24.9,-0.10 (-0.40 %),25.0,25.45,25.45,24.75,167800,4.2 TỶ,1556000,38900000000,14/03/2024
FIT,4.84,-0.02 (-0.41 %),4.86,4.9,4.92,4.81,1506800,7.33 TỶ,0,0,14/03/2024
VNM,70.5,-0.30 (-0.42 %),70.8,71.0,71.3,70.3,5445400,384.81 TỶ,31000,2207200000,14/03/2024
ITC,11.1,-0.05 (-0.45 %),11.15,11.15,11.3,11.05,800400,8.96 TỶ,0,0,14/03/2024
QBS,2.18,-0.01 (-0.46 %),2.19,2.19,2.21,2.16,265400,0.58 TỶ,0,0,14/03/2024
TDH,4.09,-0.02 (-0.49 %),4.11,4.12,4.12,4.07,71900,0.29 TỶ,0,0,14/03/2024
ABS,5.82,-0.03 (-0.51 %),5.85,5.89,5.89,5.81,372500,2.17 TỶ,0,0,14/03/2024
VPH,7.56,-0.04 (-0.53 %),7.6,7.63,7.77,7.52,204000,1.55 TỶ,0,0,14/03/2024
C32,18.4,-0.10 (-0.54 %),18.5,18.2,18.5,18.0,31700,0.58 TỶ,70000,1271725000,14/03/2024
AAM,9.15,-0.05 (-0.54 %),9.2,9.2,9.21,9.15,2200,0.02 TỶ,0,0,14/03/2024
TLD,5.22,-0.03 (-0.57 %),5.25,5.25,5.26,5.21,129800,0.68 TỶ,0,0,14/03/2024
LBM,43.35,-0.25 (-0.57 %),43.6,43.55,43.6,43.35,24700,1.07 TỶ,0,0,14/03/2024
DRC,33.8,-0.20 (-0.59 %),34.0,34.4,34.6,33.5,1382800,46.96 TỶ,0,0,14/03/2024
PNJ,100.9,-0.60 (-0.59 %),101.5,102.0,103.8,99.9,1635900,166.86 TỶ,540000,58260000000,14/03/2024
NVL,16.45,-0.10 (-0.60 %),16.55,16.65,16.75,16.35,16135900,267.59 TỶ,100000,1540000000,14/03/2024
NBB,24.35,-0.15 (-0.61 %),24.5,25.0,25.0,24.15,194900,4.8 TỶ,0,0,14/03/2024
RDP,8.1,-0.05 (-0.61 %),8.15,8.15,8.2,7.95,429200,3.47 TỶ,0,0,14/03/2024
NKG,24.05,-0.15 (-0.62 %),24.2,24.3,24.35,23.9,6974100,168.57 TỶ,0,0,14/03/2024
SIP,93.2,-0.60 (-0.64 %),93.8,94.4,94.4,92.9,295800,27.67 TỶ,0,0,14/03/2024
HDB,22.95,-0.15 (-0.65 %),23.1,23.15,23.15,22.75,5685700,130.66 TỶ,2531820,58479052000,14/03/2024
HHV,15.2,-0.10 (-0.65 %),15.3,15.3,15.4,15.2,5153200,78.83 TỶ,0,0,14/03/2024
SZC,45.0,-0.30 (-0.66 %),45.3,45.4,46.5,44.45,2242700,101.76 TỶ,0,0,14/03/2024
NSC,75.0,-0.50 (-0.66 %),75.5,75.0,75.9,74.9,2000,0.15 TỶ,0,0,14/03/2024
HID,2.94,-0.02 (-0.68 %),2.96,3.0,3.0,2.94,116700,0.34 TỶ,0,0,14/03/2024
HVX,2.92,-0.02 (-0.68 %),2.94,2.92,2.94,2.92,26800,0.08 TỶ,0,0,14/03/2024
VPI,58.1,-0.40 (-0.68 %),58.5,58.5,59.1,58.1,1207200,70.8 TỶ,0,0,14/03/2024
DHG,112.0,-0.80 (-0.71 %),112.8,112.8,112.8,112.0,20300,2.28 TỶ,0,0,14/03/2024
CMG,41.65,-0.30 (-0.72 %),41.95,41.95,41.95,40.5,247300,10.16 TỶ,66000,2706000000,14/03/2024
GEG,13.0,-0.10 (-0.76 %),13.1,13.1,13.15,12.95,505400,6.59 TỶ,1060000,13038000000,14/03/2024
BFC,32.1,-0.25 (-0.77 %),32.35,32.35,32.7,31.5,382400,12.33 TỶ,0,0,14/03/2024
PAC,31.2,-0.25 (-0.79 %),31.45,31.8,31.8,31.2,2700,0.08 TỶ,0,0,14/03/2024
BVH,43.65,-0.35 (-0.80 %),44.0,44.0,44.0,43.55,582300,25.46 TỶ,0,0,14/03/2024
VNE,6.13,-0.05 (-0.81 %),6.18,6.18,6.19,6.13,327600,2.02 TỶ,0,0,14/03/2024
TSC,3.64,-0.03 (-0.82 %),3.67,3.67,3.69,3.6,1100000,4 TỶ,0,0,14/03/2024
OGC,6.89,-0.06 (-0.86 %),6.95,6.99,6.99,6.84,460700,3.18 TỶ,0,0,14/03/2024
SHB,11.45,-0.10 (-0.87 %),11.55,11.6,11.6,11.4,17674100,202.77 TỶ,81000,931500000,14/03/2024
SPM,11.2,-0.10 (-0.88 %),11.3,11.45,11.45,11.2,300,0 TỶ,0,0,14/03/2024
SBG,16.25,-0.15 (-0.91 %),16.4,16.25,16.4,16.05,105500,1.71 TỶ,0,0,14/03/2024
VTB,10.35,-0.10 (-0.96 %),10.45,10.45,10.45,10.3,2000,0.02 TỶ,0,0,14/03/2024
TNA,6.0,-0.06 (-0.99 %),6.06,6.06,6.12,6.0,119300,0.72 TỶ,0,0,14/03/2024
PC1,29.1,-0.30 (-1.02 %),29.4,29.8,29.8,28.9,12376100,363.76 TỶ,1500000,42150000000,14/03/2024
BMC,19.2,-0.20 (-1.03 %),19.4,19.2,19.45,19.1,59300,1.14 TỶ,0,0,14/03/2024
VCA,9.5,-0.10 (-1.04 %),9.6,9.57,9.6,9.5,5800,0.06 TỶ,0,0,14/03/2024
VCB,95.0,-1.00 (-1.04 %),96.0,96.0,96.1,94.6,2319300,220.98 TỶ,28301,2682929300,14/03/2024
BIC,28.05,-0.30 (-1.06 %),28.35,28.25,28.4,27.9,64400,1.82 TỶ,0,0,14/03/2024
VND,23.3,-0.25 (-1.06 %),23.55,23.75,24.15,23.2,40168500,950.74 TỶ,0,0,14/03/2024
DPM,36.4,-0.40 (-1.09 %),36.8,37.0,37.0,36.2,4980400,181.87 TỶ,0,0,14/03/2024
EIB,17.95,-0.20 (-1.10 %),18.15,18.2,18.2,17.9,9972700,179.74 TỶ,4800000,87120000000,14/03/2024
DHA,49.35,-0.55 (-1.10 %),49.9,49.9,49.9,49.1,60600,2.99 TỶ,0,0,14/03/2024
AGG,22.25,-0.25 (-1.11 %),22.5,22.45,22.45,21.6,636700,13.99 TỶ,0,0,14/03/2024
BCG,8.53,-0.10 (-1.16 %),8.63,8.65,8.7,8.48,5861700,50.31 TỶ,408000,3517100000,14/03/2024
HSL,5.97,-0.07 (-1.16 %),6.04,6.05,6.05,5.97,201900,1.21 TỶ,0,0,14/03/2024
ACG,42.0,-0.50 (-1.18 %),42.5,42.55,42.55,41.0,23700,0.99 TỶ,0,0,14/03/2024
HNG,4.19,-0.05 (-1.18 %),4.24,4.28,4.29,4.17,2721400,11.46 TỶ,1000000,4450000000,14/03/2024
DTA,5.0,-0.06 (-1.19 %),5.06,5.06,5.2,4.96,56900,0.29 TỶ,0,0,14/03/2024
DBT,12.25,-0.15 (-1.21 %),12.4,12.35,12.35,12.2,7400,0.09 TỶ,0,0,14/03/2024
LHG,36.7,-0.45 (-1.21 %),37.15,37.15,38.15,36.0,304600,11.31 TỶ,0,0,14/03/2024
DCL,24.35,-0.30 (-1.22 %),24.65,24.5,24.6,24.25,60900,1.48 TỶ,0,0,14/03/2024
HAP,4.83,-0.06 (-1.23 %),4.89,4.89,4.89,4.8,72300,0.35 TỶ,0,0,14/03/2024
TIP,27.8,-0.35 (-1.24 %),28.15,28.2,29.15,27.5,1360400,38.59 TỶ,0,0,14/03/2024
DBC,31.6,-0.40 (-1.25 %),32.0,31.9,32.0,31.2,13441600,424.48 TỶ,0,0,14/03/2024
HTN,15.5,-0.20 (-1.27 %),15.7,15.8,15.95,15.4,1283300,20.09 TỶ,600000,8880000000,14/03/2024
CTS,38.4,-0.50 (-1.29 %),38.9,38.9,39.5,38.1,2072900,80.38 TỶ,0,0,14/03/2024
STB,30.45,-0.40 (-1.30 %),30.85,30.9,30.95,30.4,15812300,484.64 TỶ,430000,13166600000,14/03/2024
VPB,18.8,-0.25 (-1.31 %),19.05,19.1,19.1,18.65,9582800,180.52 TỶ,740000,14062500000,14/03/2024
VNG,9.02,-0.12 (-1.31 %),9.14,9.14,9.14,9.02,900,0.01 TỶ,0,0,14/03/2024
TPB,18.75,-0.25 (-1.32 %),19.0,19.0,19.05,18.6,7674300,143.89 TỶ,1,17700,14/03/2024
SFI,37.0,-0.50 (-1.33 %),37.5,35.25,37.4,35.0,30900,1.14 TỶ,0,0,14/03/2024
TNH,21.95,-0.30 (-1.35 %),22.25,22.35,22.35,21.9,587400,12.96 TỶ,0,0,14/03/2024
DTL,14.5,-0.20 (-1.36 %),14.7,14.6,14.6,14.5,1100,0.02 TỶ,0,0,14/03/2024
AAA,10.75,-0.15 (-1.38 %),10.9,11.0,11.0,10.75,3446800,37.35 TỶ,0,0,14/03/2024
HCM,28.65,-0.40 (-1.38 %),29.05,29.25,29.35,28.4,12695400,366.23 TỶ,0,0,14/03/2024
VHC,77.0,-1.10 (-1.41 %),78.1,78.1,78.2,76.7,1227200,94.93 TỶ,0,0,14/03/2024
TLH,8.32,-0.12 (-1.42 %),8.44,8.48,8.51,8.3,1321800,11.12 TỶ,0,0,14/03/2024
TCB,41.4,-0.60 (-1.43 %),42.0,42.1,42.1,41.25,6636800,276.36 TỶ,1208700,52236230000,14/03/2024
ACB,27.25,-0.40 (-1.45 %),27.65,27.6,27.6,27.05,8224300,224.78 TỶ,1,25750,14/03/2024
HVN,13.5,-0.20 (-1.46 %),13.7,13.7,13.8,13.2,983100,13.28 TỶ,1159000,15619050000,14/03/2024
HPG,30.35,-0.45 (-1.46 %),30.8,30.9,30.9,30.25,30774000,940.95 TỶ,528900,16428010000,14/03/2024
ITD,10.05,-0.15 (-1.47 %),10.2,10.3,10.55,10.0,166300,1.73 TỶ,0,0,14/03/2024
LPB,16.75,-0.25 (-1.47 %),17.0,17.1,17.1,16.75,2644000,44.84 TỶ,23000,392150000,14/03/2024
D2D,36.5,-0.55 (-1.48 %),37.05,38.0,38.0,36.5,67300,2.5 TỶ,0,0,14/03/2024
POM,5.27,-0.08 (-1.50 %),5.35,5.38,5.41,5.25,1872800,9.92 TỶ,0,0,14/03/2024
QCG,9.16,-0.14 (-1.51 %),9.3,9.36,9.36,9.15,311900,2.87 TỶ,0,0,14/03/2024
FIR,9.16,-0.14 (-1.51 %),9.3,9.3,9.3,9.13,1145600,10.56 TỶ,0,0,14/03/2024
SAB,58.7,-0.90 (-1.51 %),59.6,59.9,60.0,58.7,1458700,86.39 TỶ,120800,7187900000,14/03/2024
ANV,35.25,-0.55 (-1.54 %),35.8,36.1,36.1,34.75,3340500,117.94 TỶ,0,0,14/03/2024
HSG,22.25,-0.35 (-1.55 %),22.6,22.7,22.7,22.1,9751100,218.57 TỶ,0,0,14/03/2024
VIB,21.7,-0.35 (-1.59 %),22.05,22.15,22.15,21.6,3858900,84.43 TỶ,0,0,14/03/2024
BMP,114.2,-1.90 (-1.64 %),116.1,118.0,118.1,114.2,283900,32.87 TỶ,0,0,14/03/2024
PAN,23.9,-0.40 (-1.65 %),24.3,24.35,24.65,23.8,3659000,88.41 TỶ,0,0,14/03/2024
DCM,35.75,-0.60 (-1.65 %),36.35,36.4,36.55,35.5,5945500,214.34 TỶ,935000,31649750000,14/03/2024
OCB,14.75,-0.25 (-1.67 %),15.0,15.0,15.0,14.65,2516700,37.18 TỶ,0,0,14/03/2024
MSB,14.7,-0.25 (-1.67 %),14.95,15.05,15.05,14.7,8052300,119.4 TỶ,3693000,55264700000,14/03/2024
MBB,23.45,-0.40 (-1.68 %),23.85,23.95,23.95,23.4,18358800,433.83 TỶ,1547400,39278700000,14/03/2024
BID,51.7,-0.90 (-1.71 %),52.6,53.5,53.5,51.4,1482400,77.09 TỶ,0,0,14/03/2024
HNA,22.6,-0.40 (-1.74 %),23.0,22.5,22.6,22.5,6600,0.15 TỶ,0,0,14/03/2024
CTR,117.5,-2.10 (-1.76 %),119.6,119.6,121.5,116.5,885100,104.32 TỶ,0,0,14/03/2024
ST8,11.0,-0.20 (-1.79 %),11.2,11.2,11.45,10.95,802100,8.93 TỶ,0,0,14/03/2024
PHR,58.9,-1.10 (-1.83 %),60.0,59.8,60.2,58.6,1395600,82.58 TỶ,0,0,14/03/2024
BCM,67.9,-1.30 (-1.88 %),69.2,69.4,70.7,67.8,1920800,132.55 TỶ,0,0,14/03/2024
IDI,13.0,-0.25 (-1.89 %),13.25,13.3,13.3,12.85,4489100,58.59 TỶ,0,0,14/03/2024
CTG,34.45,-0.70 (-1.99 %),35.15,35.2,35.2,34.2,7010100,242.94 TỶ,0,0,14/03/2024
NO1,9.7,-0.20 (-2.02 %),9.9,9.9,9.95,9.28,233000,2.27 TỶ,0,0,14/03/2024
EVF,16.95,-0.35 (-2.02 %),17.3,17.4,17.4,16.9,16793400,286.34 TỶ,1140000,19722000000,14/03/2024
HTV,9.2,-0.19 (-2.02 %),9.39,9.21,9.22,9.2,3700,0.03 TỶ,0,0,14/03/2024
AGR,21.35,-0.45 (-2.06 %),21.8,22.0,22.0,21.1,3847700,82.83 TỶ,0,0,14/03/2024
FTS,61.5,-1.30 (-2.07 %),62.8,63.0,63.0,61.1,2940700,182.08 TỶ,0,0,14/03/2024
CSV,59.9,-1.30 (-2.12 %),61.2,61.3,61.5,59.5,1572900,94.85 TỶ,0,0,14/03/2024
BRC,13.8,-0.30 (-2.13 %),14.1,13.8,14.1,13.8,6000,0.08 TỶ,0,0,14/03/2024
BSI,60.0,-1.40 (-2.28 %),61.4,61.4,61.9,59.4,801100,48.67 TỶ,0,0,14/03/2024
SMC,12.1,-0.30 (-2.42 %),12.4,12.5,12.5,12.0,794200,9.65 TỶ,0,0,14/03/2024
MSN,78.9,-2.00 (-2.47 %),80.9,81.5,81.6,78.7,6416700,513.85 TỶ,0,0,14/03/2024
FRT,154.0,-4.00 (-2.53 %),158.0,158.0,159.7,150.0,1356300,209.91 TỶ,0,0,14/03/2024
MWG,47.25,-1.30 (-2.68 %),48.55,48.8,49.0,47.1,13304100,634.76 TỶ,747900,35161045000,14/03/2024
CCL,8.7,-0.24 (-2.68 %),8.94,8.95,8.95,8.7,412800,3.65 TỶ,0,0,14/03/2024
DAT,10.0,-0.30 (-2.91 %),10.3,10.25,10.25,10.0,1500,0.02 TỶ,0,0,14/03/2024
NVT,7.8,-0.25 (-3.11 %),8.05,7.8,8.04,7.8,17300,0.13 TỶ,0,0,14/03/2024
TMS,53.0,-1.80 (-3.28 %),54.8,52.8,53.8,52.8,3100,0.17 TỶ,0,0,14/03/2024
VID,5.8,-0.20 (-3.33 %),6.0,6.0,6.02,5.8,23800,0.14 TỶ,0,0,14/03/2024
MHC,9.5,-0.34 (-3.46 %),9.84,9.92,9.94,9.5,195800,1.92 TỶ,0,0,14/03/2024
BTP,16.65,-0.75 (-4.31 %),17.4,17.4,17.4,16.4,427100,7.13 TỶ,0,0,14/03/2024
ELC,23.2,-1.05 (-4.33 %),24.25,24.35,24.45,23.2,2558500,60.74 TỶ,0,0,14/03/2024
VDP,38.1,-1.90 (-4.75 %),40.0,37.3,38.1,37.3,600,0.02 TỶ,0,0,14/03/2024
SSC,31.0,-1.60 (-4.91 %),32.6,31.0,31.0,31.0,1000,0.03 TỶ,0,0,14/03/2024
HRC,45.6,-2.40 (-5.00 %),48.0,45.6,45.6,45.6,100,0 TỶ,0,0,14/03/2024
CLC,39.3,-2.15 (-5.19 %),41.45,41.25,41.25,39.3,3300,0.14 TỶ,0,0,14/03/2024
HAS,7.0,-0.40 (-5.41 %),7.4,7.0,7.01,7.0,15600,0.11 TỶ,0,0,14/03/2024
LAF,14.5,-0.95 (-6.15 %),15.45,15.0,15.15,14.45,66900,0.98 TỶ,0,0,14/03/2024
