STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
MDG,12.5,0.00 (0.00 %),12.5,12.5,12.5,12.5,100,0 TỶ,0,0,20/03/2024
SCD,14.5,0.00 (0.00 %),14.5,14.5,14.5,14.5,0,0 TỶ,0,0,20/03/2024
SCR,7.55,0.00 (0.00 %),7.55,7.55,7.59,7.41,2728400,20.52 TỶ,0,0,20/03/2024
CAV,74.0,0.00 (0.00 %),74.0,74.0,74.1,74.0,5500,0.41 TỶ,0,0,20/03/2024
SPM,11.65,0.00 (0.00 %),11.65,11.65,11.65,11.65,0,0 TỶ,0,0,20/03/2024
STG,47.75,0.00 (0.00 %),47.75,47.75,47.75,47.75,0,0 TỶ,0,0,20/03/2024
SVC,28.45,0.00 (0.00 %),28.45,28.45,28.45,28.45,200,0.01 TỶ,0,0,20/03/2024
SVD,2.45,0.00 (0.00 %),2.45,2.45,2.48,2.44,25800,0.06 TỶ,0,0,20/03/2024
SVI,70.4,0.00 (0.00 %),70.4,70.4,70.4,70.4,0,0 TỶ,0,0,20/03/2024
BTP,15.35,0.00 (0.00 %),15.35,15.25,15.65,15.25,56600,0.87 TỶ,0,0,20/03/2024
TBC,39.0,0.00 (0.00 %),39.0,39.0,39.2,39.0,2700,0.11 TỶ,0,0,20/03/2024
DXS,7.1,0.00 (0.00 %),7.1,7.1,7.14,7.02,880000,6.22 TỶ,0,0,20/03/2024
HVH,5.06,0.00 (0.00 %),5.06,5.02,5.09,5.0,157900,0.8 TỶ,0,0,20/03/2024
CDC,20.15,0.00 (0.00 %),20.15,20.15,20.15,19.85,549100,11.01 TỶ,0,0,20/03/2024
SHA,4.69,0.00 (0.00 %),4.69,4.69,4.69,4.69,200,0 TỶ,0,0,20/03/2024
BRC,14.1,0.00 (0.00 %),14.1,14.1,14.1,14.1,1800,0.03 TỶ,0,0,20/03/2024
HTV,9.1,0.00 (0.00 %),9.1,9.27,9.27,9.1,2900,0.03 TỶ,0,0,20/03/2024
HVX,2.91,0.00 (0.00 %),2.91,2.91,2.93,2.89,13900,0.04 TỶ,0,0,20/03/2024
SFI,36.4,0.00 (0.00 %),36.4,36.15,36.4,35.05,12900,0.47 TỶ,0,0,20/03/2024
VTO,10.9,0.00 (0.00 %),10.9,11.1,11.1,10.8,189900,2.06 TỶ,0,0,20/03/2024
DTT,21.0,0.00 (0.00 %),21.0,21.0,21.0,21.0,0,0 TỶ,0,0,20/03/2024
FDC,12.9,0.00 (0.00 %),12.9,12.9,12.9,12.9,0,0 TỶ,0,0,20/03/2024
ABR,12.9,0.00 (0.00 %),12.9,12.9,12.9,12.9,400,0.01 TỶ,0,0,20/03/2024
TMS,54.8,0.00 (0.00 %),54.8,54.8,54.8,54.8,0,0 TỶ,0,0,20/03/2024
CLW,32.5,0.00 (0.00 %),32.5,32.5,32.5,32.5,0,0 TỶ,0,0,20/03/2024
KDC,63.2,0.00 (0.00 %),63.2,63.5,63.5,62.7,750900,47.35 TỶ,1600000,101600000000,20/03/2024
VNS,13.0,0.00 (0.00 %),13.0,12.95,13.0,12.9,3500,0.05 TỶ,0,0,20/03/2024
ACG,40.95,0.00 (0.00 %),40.95,41.0,41.0,40.0,32700,1.32 TỶ,0,0,20/03/2024
NT2,24.75,0.00 (0.00 %),24.75,24.8,24.8,24.5,590600,14.58 TỶ,0,0,20/03/2024
DHM,9.7,0.00 (0.00 %),9.7,9.7,9.72,9.63,55400,0.54 TỶ,0,0,20/03/2024
LGL,3.93,0.00 (0.00 %),3.93,3.9,3.96,3.9,33400,0.13 TỶ,0,0,20/03/2024
GMH,11.15,0.00 (0.00 %),11.15,11.15,11.3,11.15,87000,0.98 TỶ,0,0,20/03/2024
VCF,190.0,0.00 (0.00 %),190.0,190.0,190.0,190.0,0,0 TỶ,0,0,20/03/2024
L10,19.55,0.00 (0.00 %),19.55,19.55,19.55,19.55,0,0 TỶ,0,0,20/03/2024
NHT,12.4,0.00 (0.00 %),12.4,12.4,12.4,12.4,0,0 TỶ,0,0,20/03/2024
LM8,13.8,0.00 (0.00 %),13.8,13.6,13.8,13.6,2100,0.03 TỶ,0,0,20/03/2024
DBT,12.3,0.00 (0.00 %),12.3,12.3,12.3,12.15,3400,0.04 TỶ,0,0,20/03/2024
NAF,16.4,0.00 (0.00 %),16.4,16.4,16.4,16.2,240800,3.92 TỶ,280000,4284000000,20/03/2024
ADS,13.45,0.00 (0.00 %),13.45,13.55,13.7,13.4,625100,8.44 TỶ,0,0,20/03/2024
ADP,23.6,0.00 (0.00 %),23.6,23.6,23.6,23.6,500,0.01 TỶ,0,0,20/03/2024
MCP,38.0,0.00 (0.00 %),38.0,38.0,38.0,38.0,0,0 TỶ,0,0,20/03/2024
LIX,66.8,0.00 (0.00 %),66.8,67.0,67.0,65.0,27700,1.84 TỶ,0,0,20/03/2024
TMT,13.2,0.00 (0.00 %),13.2,13.3,13.3,13.0,2500,0.03 TỶ,0,0,20/03/2024
HRC,47.15,0.00 (0.00 %),47.15,47.15,47.15,47.15,0,0 TỶ,0,0,20/03/2024
HQC,4.55,0.00 (0.00 %),4.55,4.55,4.55,4.45,8937700,40.23 TỶ,0,0,20/03/2024
VPD,25.35,0.00 (0.00 %),25.35,25.25,25.35,25.2,21300,0.54 TỶ,0,0,20/03/2024
POM,5.29,0.00 (0.00 %),5.29,5.39,5.39,5.24,1051800,5.55 TỶ,0,0,20/03/2024
TN1,13.75,0.00 (0.00 %),13.75,13.75,13.75,13.75,100,0 TỶ,0,0,20/03/2024
CMV,9.1,0.00 (0.00 %),9.1,9.1,9.1,9.1,0,0 TỶ,0,0,20/03/2024
PLX,37.45,0.00 (0.00 %),37.45,37.7,37.8,37.0,1271600,47.48 TỶ,0,0,20/03/2024
CNG,33.0,0.00 (0.00 %),33.0,33.5,33.5,32.7,453900,15.01 TỶ,0,0,20/03/2024
TNC,61.9,0.00 (0.00 %),61.9,61.9,61.9,61.9,0,0 TỶ,0,0,20/03/2024
TNH,22.9,0.00 (0.00 %),22.9,23.0,23.0,22.5,494600,11.2 TỶ,0,0,20/03/2024
AST,57.8,0.00 (0.00 %),57.8,57.8,57.8,57.8,10100,0.58 TỶ,0,0,20/03/2024
BBC,53.6,0.00 (0.00 %),53.6,53.6,53.6,53.6,0,0 TỶ,0,0,20/03/2024
PGV,22.0,0.00 (0.00 %),22.0,22.0,22.0,21.8,2700,0.06 TỶ,0,0,20/03/2024
PGI,24.5,0.00 (0.00 %),24.5,24.5,24.5,24.5,0,0 TỶ,0,0,20/03/2024
TPC,5.79,0.00 (0.00 %),5.79,5.79,5.79,5.79,0,0 TỶ,0,0,20/03/2024
TRA,82.0,0.00 (0.00 %),82.0,80.2,82.0,80.2,2100,0.17 TỶ,0,0,20/03/2024
HAP,4.8,0.00 (0.00 %),4.8,4.79,4.81,4.74,111600,0.53 TỶ,0,0,20/03/2024
TTE,9.5,0.00 (0.00 %),9.5,9.5,9.5,9.5,0,0 TỶ,0,0,20/03/2024
PHC,7.16,0.00 (0.00 %),7.16,7.24,7.24,7.1,101400,0.72 TỶ,0,0,20/03/2024
HTN,15.75,0.00 (0.00 %),15.75,15.8,15.8,15.5,819900,12.81 TỶ,0,0,20/03/2024
LBM,42.1,-0.05 (-0.12 %),42.15,42.25,42.25,41.0,34900,1.45 TỶ,0,0,20/03/2024
CLL,40.95,-0.05 (-0.12 %),41.0,41.45,41.45,39.9,10800,0.44 TỶ,0,0,20/03/2024
TRC,38.85,-0.05 (-0.13 %),38.9,37.7,38.85,37.0,4500,0.17 TỶ,0,0,20/03/2024
MSN,77.3,-0.10 (-0.13 %),77.4,77.4,77.8,76.5,4238700,327.33 TỶ,1335900,104600820000,20/03/2024
KDH,36.55,-0.05 (-0.14 %),36.6,36.5,36.9,36.2,3462900,126.26 TỶ,0,0,20/03/2024
PIT,6.99,-0.01 (-0.14 %),7.0,6.91,6.99,6.84,5000,0.03 TỶ,0,0,20/03/2024
LEC,6.29,-0.01 (-0.16 %),6.3,6.3,6.3,6.29,5100,0.03 TỶ,0,0,20/03/2024
CIG,5.9,-0.01 (-0.17 %),5.91,5.93,5.93,5.9,96900,0.57 TỶ,0,0,20/03/2024
CTF,29.35,-0.05 (-0.17 %),29.4,29.45,29.45,29.2,72100,2.11 TỶ,0,0,20/03/2024
DBD,56.5,-0.10 (-0.18 %),56.6,56.4,56.7,56.0,36400,2.06 TỶ,0,0,20/03/2024
VCG,25.15,-0.05 (-0.20 %),25.2,25.3,25.35,24.85,5435200,135.96 TỶ,683000,17075000000,20/03/2024
NKG,25.15,-0.05 (-0.20 %),25.2,25.2,25.2,24.8,7794500,194.71 TỶ,0,0,20/03/2024
TLG,49.9,-0.10 (-0.20 %),50.0,49.9,49.9,49.0,96000,4.74 TỶ,0,0,20/03/2024
TEG,8.87,-0.02 (-0.22 %),8.89,8.88,8.88,8.87,61000,0.54 TỶ,0,0,20/03/2024
TDH,4.06,-0.01 (-0.25 %),4.07,4.07,4.1,4.02,74600,0.3 TỶ,0,0,20/03/2024
TDG,3.87,-0.01 (-0.26 %),3.88,3.85,3.88,3.8,53700,0.21 TỶ,0,0,20/03/2024
CII,19.15,-0.05 (-0.26 %),19.2,19.1,19.35,18.9,8805000,167.88 TỶ,0,0,20/03/2024
TMP,72.5,-0.20 (-0.28 %),72.7,70.5,72.5,70.5,600,0.04 TỶ,0,0,20/03/2024
LHG,36.1,-0.10 (-0.28 %),36.2,36.25,36.5,35.8,148400,5.35 TỶ,0,0,20/03/2024
SGN,72.1,-0.20 (-0.28 %),72.3,72.2,72.4,72.1,8700,0.63 TỶ,100000,7214000000,20/03/2024
SBA,33.4,-0.10 (-0.30 %),33.5,33.25,33.8,33.25,4600,0.15 TỶ,0,0,20/03/2024
DAG,3.12,-0.01 (-0.32 %),3.13,3.13,3.15,3.12,190800,0.6 TỶ,0,0,20/03/2024
LDG,3.05,-0.01 (-0.33 %),3.06,3.05,3.06,3.02,1769000,5.38 TỶ,0,0,20/03/2024
SJD,14.9,-0.05 (-0.33 %),14.95,15.0,15.0,14.9,28800,0.43 TỶ,0,0,20/03/2024
TTA,8.1,-0.03 (-0.37 %),8.13,8.13,8.17,8.04,269000,2.18 TỶ,0,0,20/03/2024
SFG,12.9,-0.05 (-0.39 %),12.95,12.9,12.9,12.5,14900,0.19 TỶ,0,0,20/03/2024
ACL,12.85,-0.05 (-0.39 %),12.9,12.8,12.9,12.6,10800,0.14 TỶ,0,0,20/03/2024
NBB,25.0,-0.10 (-0.40 %),25.1,24.8,25.1,24.4,250600,6.23 TỶ,0,0,20/03/2024
SMC,12.15,-0.05 (-0.41 %),12.2,12.25,12.4,12.05,272800,3.33 TỶ,1800000,20700000000,20/03/2024
DRH,4.73,-0.02 (-0.42 %),4.75,4.75,4.8,4.7,663400,3.15 TỶ,0,0,20/03/2024
SGT,11.8,-0.05 (-0.42 %),11.85,11.85,11.85,11.4,31800,0.37 TỶ,0,0,20/03/2024
DLG,2.33,-0.01 (-0.43 %),2.34,2.32,2.34,2.3,1150100,2.66 TỶ,0,0,20/03/2024
NCT,92.4,-0.40 (-0.43 %),92.8,93.5,93.5,92.4,2900,0.27 TỶ,0,0,20/03/2024
SVT,11.45,-0.05 (-0.43 %),11.5,11.55,11.55,10.9,5000,0.06 TỶ,0,0,20/03/2024
CKG,22.2,-0.10 (-0.45 %),22.3,22.15,22.25,21.7,63900,1.4 TỶ,0,0,20/03/2024
ST8,10.5,-0.05 (-0.47 %),10.55,10.55,10.65,10.4,426900,4.49 TỶ,0,0,20/03/2024
SGR,20.35,-0.10 (-0.49 %),20.45,20.45,20.65,19.1,35200,0.7 TỶ,0,0,20/03/2024
KHG,6.1,-0.03 (-0.49 %),6.13,6.14,6.14,6.05,3236700,19.69 TỶ,0,0,20/03/2024
ADG,19.3,-0.10 (-0.52 %),19.4,19.35,19.4,19.3,400,0.01 TỶ,0,0,20/03/2024
EIB,18.5,-0.10 (-0.54 %),18.6,18.6,18.7,18.3,8954400,165.75 TỶ,10218136,189030329600,20/03/2024
JVC,3.61,-0.02 (-0.55 %),3.63,3.63,3.63,3.55,387700,1.39 TỶ,0,0,20/03/2024
STK,33.15,-0.20 (-0.60 %),33.35,33.1,33.85,32.75,119200,3.93 TỶ,0,0,20/03/2024
ASP,4.82,-0.03 (-0.62 %),4.85,4.92,4.99,4.8,211300,1.02 TỶ,0,0,20/03/2024
VHC,76.7,-0.50 (-0.65 %),77.2,77.7,77.7,75.7,477500,36.55 TỶ,0,0,20/03/2024
SKG,15.3,-0.10 (-0.65 %),15.4,15.3,15.4,15.15,462700,7.04 TỶ,0,0,20/03/2024
SIP,90.8,-0.60 (-0.66 %),91.4,91.4,91.8,89.0,150800,13.62 TỶ,0,0,20/03/2024
TLH,8.83,-0.06 (-0.67 %),8.89,8.7,8.85,8.63,1732900,15.14 TỶ,0,0,20/03/2024
BCG,8.8,-0.06 (-0.68 %),8.86,8.81,8.86,8.75,5457000,48.03 TỶ,0,0,20/03/2024
BWE,42.6,-0.30 (-0.70 %),42.9,42.9,42.9,42.5,89600,3.82 TỶ,0,0,20/03/2024
CRC,6.68,-0.05 (-0.74 %),6.73,6.75,6.75,6.67,48900,0.33 TỶ,0,0,20/03/2024
DPR,39.7,-0.30 (-0.75 %),40.0,40.0,40.05,39.2,652400,25.82 TỶ,0,0,20/03/2024
SAM,6.45,-0.05 (-0.77 %),6.5,6.5,6.58,6.45,548200,3.56 TỶ,0,0,20/03/2024
PHR,64.0,-0.50 (-0.78 %),64.5,64.5,64.5,62.4,601600,37.99 TỶ,0,0,20/03/2024
DHC,43.65,-0.35 (-0.80 %),44.0,44.0,44.35,43.3,224600,9.82 TỶ,163000,6683000000,20/03/2024
ELC,23.7,-0.20 (-0.84 %),23.9,24.05,24.05,23.6,498900,11.84 TỶ,0,0,20/03/2024
TNA,5.9,-0.05 (-0.84 %),5.95,5.9,5.94,5.61,75900,0.44 TỶ,0,0,20/03/2024
ITC,11.5,-0.10 (-0.86 %),11.6,11.6,11.7,11.4,690500,7.96 TỶ,0,0,20/03/2024
HAR,4.32,-0.04 (-0.92 %),4.36,4.36,4.36,4.31,381800,1.66 TỶ,0,0,20/03/2024
QBS,2.15,-0.02 (-0.92 %),2.17,2.17,2.17,2.12,279400,0.6 TỶ,0,0,20/03/2024
VHM,42.5,-0.40 (-0.93 %),42.9,43.0,43.0,42.2,5436900,231 TỶ,1359600,60764880000,20/03/2024
PJT,10.5,-0.10 (-0.94 %),10.6,10.6,10.6,10.5,11200,0.12 TỶ,0,0,20/03/2024
MHC,9.41,-0.09 (-0.95 %),9.5,9.5,9.54,9.3,59400,0.56 TỶ,0,0,20/03/2024
DAH,4.11,-0.04 (-0.96 %),4.15,4.2,4.2,4.11,247200,1.02 TỶ,1060000,4706400000,20/03/2024
TYA,10.0,-0.10 (-0.99 %),10.1,10.0,10.0,10.0,100,0 TỶ,0,0,20/03/2024
TDM,44.4,-0.45 (-1.00 %),44.85,44.85,44.85,43.0,21100,0.92 TỶ,0,0,20/03/2024
PTC,5.92,-0.06 (-1.00 %),5.98,6.17,6.19,5.9,15400,0.09 TỶ,0,0,20/03/2024
VSH,49.0,-0.50 (-1.01 %),49.5,49.2,49.8,49.0,46800,2.3 TỶ,0,0,20/03/2024
VPS,9.5,-0.10 (-1.04 %),9.6,9.5,9.5,9.5,10000,0.1 TỶ,0,0,20/03/2024
VIC,46.5,-0.50 (-1.06 %),47.0,46.8,47.0,45.8,4695000,216.89 TỶ,4268700,197874540000,20/03/2024
VMD,17.0,-0.20 (-1.16 %),17.2,16.9,17.2,16.4,6100,0.1 TỶ,0,0,20/03/2024
SCS,75.9,-0.90 (-1.17 %),76.8,76.0,76.9,75.1,163400,12.39 TỶ,0,0,20/03/2024
DHG,116.6,-1.40 (-1.19 %),118.0,119.9,119.9,116.0,16300,1.9 TỶ,0,0,20/03/2024
PTB,64.7,-0.80 (-1.22 %),65.5,65.1,65.3,63.9,251400,16.21 TỶ,0,0,20/03/2024
NVT,7.9,-0.10 (-1.25 %),8.0,8.0,8.0,7.9,200,0 TỶ,0,0,20/03/2024
FIR,9.17,-0.12 (-1.29 %),9.29,9.28,9.28,9.1,516700,4.73 TỶ,0,0,20/03/2024
PGD,37.9,-0.50 (-1.30 %),38.4,36.8,37.9,36.8,1200,0.04 TỶ,0,0,20/03/2024
DTL,14.3,-0.20 (-1.38 %),14.5,14.5,14.5,14.3,500,0.01 TỶ,0,0,20/03/2024
VRE,26.35,-0.40 (-1.50 %),26.75,26.9,26.9,26.1,11622200,306.19 TỶ,66200,1704650000,20/03/2024
TV2,45.3,-0.70 (-1.52 %),46.0,45.4,46.0,45.05,687800,31.18 TỶ,0,0,20/03/2024
SBT,12.45,-0.20 (-1.58 %),12.65,12.6,12.65,12.3,4270200,53.06 TỶ,0,0,20/03/2024
EVE,14.5,-0.25 (-1.69 %),14.75,14.75,14.75,14.5,26600,0.39 TỶ,0,0,20/03/2024
DC4,10.8,-0.20 (-1.82 %),11.0,11.0,11.15,10.8,133800,1.46 TỶ,0,0,20/03/2024
TCO,10.8,-0.20 (-1.82 %),11.0,11.2,11.2,10.6,21200,0.23 TỶ,0,0,20/03/2024
VPH,7.47,-0.14 (-1.84 %),7.61,7.61,7.61,7.44,194600,1.46 TỶ,0,0,20/03/2024
VNG,9.0,-0.18 (-1.96 %),9.18,9.18,9.18,8.56,5300,0.05 TỶ,0,0,20/03/2024
VRC,10.4,-0.25 (-2.35 %),10.65,10.65,10.65,10.05,44900,0.46 TỶ,0,0,20/03/2024
PDN,114.1,-2.90 (-2.48 %),117.0,111.8,122.0,111.8,1500,0.18 TỶ,0,0,20/03/2024
CSM,14.5,-0.40 (-2.68 %),14.9,14.9,14.9,14.5,68200,0.99 TỶ,0,0,20/03/2024
ABT,34.3,-1.00 (-2.83 %),35.3,35.0,35.1,34.3,1400,0.05 TỶ,0,0,20/03/2024
TNT,5.95,-0.19 (-3.09 %),6.14,6.16,6.16,5.8,587700,3.49 TỶ,0,0,20/03/2024
NO1,8.9,-0.30 (-3.26 %),9.2,9.15,9.4,8.56,484300,4.25 TỶ,350000,3220000000,20/03/2024
DTA,4.82,-0.18 (-3.60 %),5.0,4.99,4.99,4.65,53300,0.25 TỶ,0,0,20/03/2024
SJS,76.0,-3.00 (-3.80 %),79.0,79.1,80.0,74.0,412700,31.97 TỶ,3794000,290338000000,20/03/2024
SMA,9.8,-0.40 (-3.92 %),10.2,9.8,9.9,9.8,9100,0.09 TỶ,0,0,20/03/2024
DMC,62.2,-2.80 (-4.31 %),65.0,62.1,62.2,62.1,200,0.01 TỶ,0,0,20/03/2024
DAT,9.85,-0.55 (-5.29 %),10.4,10.0,10.0,9.85,500,0 TỶ,0,0,20/03/2024
COM,33.2,-2.25 (-6.35 %),35.45,33.15,33.2,33.15,300,0.01 TỶ,0,0,20/03/2024
