STOCK_ID,CLOSE_PRICE,PRICE_CHANGE,BASE_PRICE,OPEN_PRICE,HIGHEST_PRICE,LOWEST_PRICE,MATCHED_VOLUME,MATCHED_AMOUNT,SELF_DEALED_VOLUME,SELF_DEALED_AMOUNT,RECORDED_DATE
GEG,13.2,0.00 (0.00 %),13.2,13.2,13.25,13.15,363200,4.79 TỶ,0,0,01/03/2024
ASG,21.25,0.00 (0.00 %),21.25,21.35,21.35,21.25,2000,0.04 TỶ,0,0,01/03/2024
ASP,5.01,0.00 (0.00 %),5.01,4.94,5.01,4.94,31700,0.16 TỶ,0,0,01/03/2024
TLD,5.35,0.00 (0.00 %),5.35,5.35,5.36,5.33,152700,0.82 TỶ,0,0,01/03/2024
TDW,45.65,0.00 (0.00 %),45.65,45.65,45.65,45.65,0,0 TỶ,0,0,01/03/2024
GIL,31.95,0.00 (0.00 %),31.95,31.7,32.0,31.3,666500,21.09 TỶ,20000,595000000,01/03/2024
BBC,52.0,0.00 (0.00 %),52.0,52.0,52.0,52.0,0,0 TỶ,0,0,01/03/2024
SFC,20.1,0.00 (0.00 %),20.1,20.1,20.1,20.1,200,0 TỶ,0,0,01/03/2024
FMC,47.8,0.00 (0.00 %),47.8,48.2,48.2,47.8,87400,4.2 TỶ,0,0,01/03/2024
SVC,28.5,0.00 (0.00 %),28.5,28.5,28.5,28.5,200,0.01 TỶ,0,0,01/03/2024
SCD,14.5,0.00 (0.00 %),14.5,14.5,14.5,14.5,500,0.01 TỶ,0,0,01/03/2024
SSC,32.6,0.00 (0.00 %),32.6,32.6,32.6,32.6,0,0 TỶ,0,0,01/03/2024
SBV,10.95,0.00 (0.00 %),10.95,10.5,11.0,10.5,6100,0.07 TỶ,0,0,01/03/2024
VSI,18.05,0.00 (0.00 %),18.05,18.05,18.05,18.05,0,0 TỶ,0,0,01/03/2024
VIB,21.9,0.00 (0.00 %),21.9,21.85,21.9,21.55,4829300,105.1 TỶ,20002,451040800,01/03/2024
DTT,21.0,0.00 (0.00 %),21.0,21.0,21.0,21.0,0,0 TỶ,0,0,01/03/2024
CNG,29.2,0.00 (0.00 %),29.2,29.4,29.45,28.95,135800,3.96 TỶ,0,0,01/03/2024
ILB,30.7,0.00 (0.00 %),30.7,30.3,30.7,30.3,3400,0.1 TỶ,0,0,01/03/2024
KMR,3.56,0.00 (0.00 %),3.56,3.57,3.57,3.52,50100,0.18 TỶ,0,0,01/03/2024
TVT,16.75,0.00 (0.00 %),16.75,16.7,16.75,16.7,6800,0.11 TỶ,0,0,01/03/2024
VCA,9.11,0.00 (0.00 %),9.11,9.11,9.11,9.11,200,0 TỶ,0,0,01/03/2024
VCB,97.3,0.00 (0.00 %),97.3,98.2,98.2,94.9,2379600,229.55 TỶ,44000,4097200000,01/03/2024
UIC,36.8,0.00 (0.00 %),36.8,36.75,36.8,36.5,1600,0.06 TỶ,0,0,01/03/2024
MIG,18.1,0.00 (0.00 %),18.1,18.1,18.25,17.9,241400,4.37 TỶ,0,0,01/03/2024
VNE,6.31,0.00 (0.00 %),6.31,6.3,6.35,6.28,212100,1.34 TỶ,0,0,01/03/2024
HRC,47.7,0.00 (0.00 %),47.7,47.7,47.7,47.7,0,0 TỶ,0,0,01/03/2024
MCP,40.0,0.00 (0.00 %),40.0,40.0,40.0,40.0,400,0.02 TỶ,0,0,01/03/2024
LM8,13.9,0.00 (0.00 %),13.9,13.9,13.9,13.9,0,0 TỶ,0,0,01/03/2024
LIX,65.0,0.00 (0.00 %),65.0,65.8,65.8,64.5,5600,0.36 TỶ,0,0,01/03/2024
LGL,3.93,0.00 (0.00 %),3.93,3.93,3.93,3.89,44900,0.18 TỶ,0,0,01/03/2024
LGC,57.8,0.00 (0.00 %),57.8,57.8,57.8,57.8,0,0 TỶ,0,0,01/03/2024
LEC,6.2,0.00 (0.00 %),6.2,6.2,6.2,6.2,0,0 TỶ,0,0,01/03/2024
CTR,105.0,0.00 (0.00 %),105.0,106.0,106.0,104.0,203900,21.37 TỶ,0,0,01/03/2024
HTV,9.4,0.00 (0.00 %),9.4,9.4,9.4,9.4,1100,0.01 TỶ,0,0,01/03/2024
LAF,15.9,0.00 (0.00 %),15.9,15.9,16.1,15.8,24700,0.39 TỶ,0,0,01/03/2024
L10,21.25,0.00 (0.00 %),21.25,21.25,21.25,21.25,0,0 TỶ,0,0,01/03/2024
YBM,9.19,0.00 (0.00 %),9.19,9.19,9.19,9.19,0,0 TỶ,0,0,01/03/2024
LSS,12.15,0.00 (0.00 %),12.15,12.25,12.4,12.05,1014400,12.38 TỶ,0,0,01/03/2024
CMV,9.0,0.00 (0.00 %),9.0,9.0,9.0,9.0,200,0 TỶ,0,0,01/03/2024
COM,35.05,0.00 (0.00 %),35.05,35.05,35.05,35.05,100,0 TỶ,0,0,01/03/2024
DMC,56.2,0.00 (0.00 %),56.2,56.2,56.2,56.2,0,0 TỶ,0,0,01/03/2024
TTE,10.7,0.00 (0.00 %),10.7,10.7,10.7,10.7,0,0 TỶ,0,0,01/03/2024
PGI,24.0,0.00 (0.00 %),24.0,24.0,24.0,24.0,1400,0.03 TỶ,0,0,01/03/2024
PGD,37.0,0.00 (0.00 %),37.0,37.0,37.2,37.0,7000,0.26 TỶ,0,0,01/03/2024
PGC,14.4,0.00 (0.00 %),14.4,14.5,14.5,14.4,2200,0.03 TỶ,0,0,01/03/2024
PDR,29.0,0.00 (0.00 %),29.0,29.25,29.25,28.85,7276900,211.29 TỶ,420000,12450000000,01/03/2024
PDN,112.5,0.00 (0.00 %),112.5,112.4,112.5,112.4,2200,0.25 TỶ,0,0,01/03/2024
TTF,4.7,0.00 (0.00 %),4.7,4.68,4.75,4.66,2306100,10.83 TỶ,0,0,01/03/2024
CLW,35.0,0.00 (0.00 %),35.0,35.0,35.0,35.0,0,0 TỶ,0,0,01/03/2024
DC4,11.3,0.00 (0.00 %),11.3,11.25,11.35,11.05,112100,1.26 TỶ,0,0,01/03/2024
CLC,38.5,0.00 (0.00 %),38.5,38.5,38.5,38.5,1500,0.06 TỶ,0,0,01/03/2024
DQC,16.4,0.00 (0.00 %),16.4,16.2,16.6,15.95,22800,0.37 TỶ,0,0,01/03/2024
OCB,15.15,0.00 (0.00 %),15.15,15.15,15.25,15.05,2735400,41.36 TỶ,0,0,01/03/2024
DHG,108.9,-0.10 (-0.09 %),109.0,109.9,109.9,108.0,23000,2.49 TỶ,0,0,01/03/2024
DAT,9.65,-0.01 (-0.10 %),9.66,9.65,9.65,9.65,500,0 TỶ,0,0,01/03/2024
TEG,9.09,-0.01 (-0.11 %),9.1,9.0,9.09,9.0,106200,0.96 TỶ,0,0,01/03/2024
NVT,7.97,-0.01 (-0.13 %),7.98,7.55,7.98,7.51,1900,0.01 TỶ,0,0,01/03/2024
SAM,6.57,-0.01 (-0.15 %),6.58,6.61,6.65,6.55,394400,2.6 TỶ,0,0,01/03/2024
CIG,6.1,-0.01 (-0.16 %),6.11,6.15,6.15,6.0,133500,0.81 TỶ,0,0,01/03/2024
PTC,5.92,-0.01 (-0.17 %),5.93,5.93,5.98,5.81,20800,0.12 TỶ,0,0,01/03/2024
VPI,57.9,-0.10 (-0.17 %),58.0,57.9,58.5,57.8,892800,51.83 TỶ,983900,57558150000,01/03/2024
DTA,5.19,-0.01 (-0.19 %),5.2,5.2,5.2,4.84,53100,0.26 TỶ,0,0,01/03/2024
VPD,25.25,-0.05 (-0.20 %),25.3,25.2,25.3,25.2,10500,0.27 TỶ,0,0,01/03/2024
DCL,24.55,-0.05 (-0.20 %),24.6,24.55,24.55,24.55,15000,0.37 TỶ,0,0,01/03/2024
HAP,4.87,-0.01 (-0.20 %),4.88,4.87,4.88,4.84,100400,0.49 TỶ,0,0,01/03/2024
TDC,9.07,-0.02 (-0.22 %),9.09,9.09,9.1,9.02,110500,1 TỶ,0,0,01/03/2024
CMX,8.88,-0.02 (-0.22 %),8.9,8.99,8.99,8.84,381500,3.39 TỶ,0,0,01/03/2024
LBM,43.6,-0.10 (-0.23 %),43.7,43.6,43.65,43.45,24600,1.07 TỶ,0,0,01/03/2024
BVH,42.8,-0.10 (-0.23 %),42.9,42.85,43.2,42.7,399700,17.15 TỶ,0,0,01/03/2024
HNG,4.11,-0.01 (-0.24 %),4.12,4.12,4.16,4.1,2419400,9.95 TỶ,2120000,8734400000,01/03/2024
PTL,4.09,-0.01 (-0.24 %),4.1,4.1,4.15,4.06,96800,0.4 TỶ,0,0,01/03/2024
APC,7.98,-0.02 (-0.25 %),8.0,7.78,7.98,7.78,500,0 TỶ,0,0,01/03/2024
TMP,74.7,-0.20 (-0.27 %),74.9,74.9,74.9,72.8,600,0.04 TỶ,0,0,01/03/2024
LHG,35.0,-0.10 (-0.28 %),35.1,35.1,35.2,34.65,168400,5.88 TỶ,0,0,01/03/2024
LPB,17.05,-0.05 (-0.29 %),17.1,17.1,17.25,17.0,3419700,58.5 TỶ,20450000,327200000000,01/03/2024
DRC,32.7,-0.10 (-0.30 %),32.8,32.8,33.4,32.6,900800,29.7 TỶ,0,0,01/03/2024
NAV,16.05,-0.05 (-0.31 %),16.1,16.1,16.1,16.05,1100,0.02 TỶ,0,0,01/03/2024
DAG,3.17,-0.01 (-0.31 %),3.18,3.18,3.18,3.15,342400,1.08 TỶ,0,0,01/03/2024
HVX,2.94,-0.01 (-0.34 %),2.95,2.95,2.95,2.92,3800,0.01 TỶ,0,0,01/03/2024
PVP,13.75,-0.05 (-0.36 %),13.8,13.8,13.85,13.7,532100,7.32 TỶ,0,0,01/03/2024
SGT,11.9,-0.05 (-0.42 %),11.95,12.0,12.25,11.9,12200,0.14 TỶ,0,0,01/03/2024
NHT,11.4,-0.05 (-0.44 %),11.45,11.45,11.5,11.4,4500,0.05 TỶ,0,0,01/03/2024
NCT,90.8,-0.40 (-0.44 %),91.2,90.6,90.8,90.4,8700,0.79 TỶ,0,0,01/03/2024
AAA,11.25,-0.05 (-0.44 %),11.3,11.4,11.4,11.1,3427700,38.44 TỶ,0,0,01/03/2024
DRL,66.6,-0.30 (-0.45 %),66.9,66.6,66.6,66.6,600,0.04 TỶ,0,0,01/03/2024
SBA,33.0,-0.15 (-0.45 %),33.15,33.0,33.0,31.15,13900,0.45 TỶ,0,0,01/03/2024
YEG,10.75,-0.05 (-0.46 %),10.8,10.8,10.85,10.55,975500,10.42 TỶ,0,0,01/03/2024
THG,41.8,-0.20 (-0.48 %),42.0,41.6,41.9,41.45,28200,1.17 TỶ,0,0,01/03/2024
HPG,30.85,-0.15 (-0.48 %),31.0,31.2,31.2,30.65,26958700,832.09 TỶ,480000,14713000000,01/03/2024
SGR,20.3,-0.10 (-0.49 %),20.4,20.3,20.4,20.3,18300,0.37 TỶ,0,0,01/03/2024
TYA,10.0,-0.05 (-0.50 %),10.05,10.0,10.0,10.0,3700,0.04 TỶ,0,0,01/03/2024
BHN,38.8,-0.20 (-0.51 %),39.0,39.0,39.0,38.8,1500,0.06 TỶ,0,0,01/03/2024
NHH,19.25,-0.10 (-0.52 %),19.35,19.4,19.5,19.0,720300,13.85 TỶ,0,0,01/03/2024
AST,57.7,-0.30 (-0.52 %),58.0,58.3,58.3,57.4,41900,2.41 TỶ,0,0,01/03/2024
JVC,3.68,-0.02 (-0.54 %),3.7,3.71,3.73,3.64,494500,1.82 TỶ,0,0,01/03/2024
TIX,36.8,-0.20 (-0.54 %),37.0,36.8,36.8,36.8,500,0.02 TỶ,0,0,01/03/2024
NNC,17.7,-0.10 (-0.56 %),17.8,17.8,17.8,17.7,30700,0.55 TỶ,0,0,01/03/2024
ANV,34.4,-0.20 (-0.58 %),34.6,34.95,34.95,34.2,1665200,57.56 TỶ,0,0,01/03/2024
MBB,24.0,-0.15 (-0.62 %),24.15,24.1,24.15,23.8,20474600,490.8 TỶ,6446500,166319700000,01/03/2024
VRC,7.84,-0.05 (-0.63 %),7.89,7.6,7.84,7.6,4700,0.04 TỶ,0,0,01/03/2024
NAF,15.1,-0.10 (-0.66 %),15.2,15.2,15.2,15.05,72900,1.1 TỶ,0,0,01/03/2024
SHI,14.9,-0.10 (-0.67 %),15.0,14.95,15.0,14.65,351500,5.27 TỶ,330000,4950000000,01/03/2024
DBC,29.7,-0.20 (-0.67 %),29.9,30.0,30.1,29.5,9046900,268.86 TỶ,0,0,01/03/2024
VNM,71.5,-0.50 (-0.69 %),72.0,72.1,72.1,71.2,4397700,314.7 TỶ,90000,6480000000,01/03/2024
ACB,27.8,-0.20 (-0.71 %),28.0,28.0,28.0,27.55,10193800,282.35 TỶ,1000001,29950026050,01/03/2024
CLL,41.5,-0.30 (-0.72 %),41.8,41.8,42.0,41.1,22600,0.94 TỶ,0,0,01/03/2024
GTA,13.4,-0.10 (-0.74 %),13.5,13.35,13.4,13.35,1000,0.01 TỶ,0,0,01/03/2024
CSM,12.8,-0.10 (-0.78 %),12.9,12.9,12.9,12.7,27000,0.35 TỶ,0,0,01/03/2024
HAG,12.7,-0.10 (-0.78 %),12.8,12.85,12.9,12.65,6677400,84.87 TỶ,0,0,01/03/2024
VSH,49.5,-0.40 (-0.80 %),49.9,49.8,49.9,49.0,9900,0.49 TỶ,0,0,01/03/2024
PAC,30.3,-0.25 (-0.82 %),30.55,30.55,30.55,30.2,13400,0.41 TỶ,0,0,01/03/2024
CTF,29.75,-0.25 (-0.83 %),30.0,30.0,30.0,29.75,118100,3.53 TỶ,0,0,01/03/2024
TTA,8.28,-0.07 (-0.84 %),8.35,8.35,8.35,8.23,200100,1.65 TỶ,0,0,01/03/2024
NTL,33.4,-0.30 (-0.89 %),33.7,34.0,34.0,33.3,1021200,34.23 TỶ,0,0,01/03/2024
QBS,2.17,-0.02 (-0.91 %),2.19,2.2,2.2,2.17,415800,0.91 TỶ,0,0,01/03/2024
POM,5.26,-0.05 (-0.94 %),5.31,5.35,5.4,5.16,2219800,11.7 TỶ,0,0,01/03/2024
MSB,15.75,-0.15 (-0.94 %),15.9,15.9,16.0,15.6,10551000,166.3 TỶ,8260000,125634000000,01/03/2024
TCB,41.8,-0.40 (-0.95 %),42.2,41.7,41.85,41.25,8509900,353.64 TỶ,0,0,01/03/2024
PSH,8.1,-0.08 (-0.98 %),8.18,8.2,8.3,8.03,803800,6.5 TỶ,0,0,01/03/2024
TMT,14.45,-0.15 (-1.03 %),14.6,14.6,14.6,14.3,12200,0.18 TỶ,0,0,01/03/2024
SHA,4.67,-0.05 (-1.06 %),4.72,4.62,4.72,4.62,7100,0.03 TỶ,0,0,01/03/2024
BWE,42.5,-0.50 (-1.16 %),43.0,43.0,43.0,42.5,276600,11.8 TỶ,0,0,01/03/2024
FIR,9.84,-0.12 (-1.20 %),9.96,9.9,9.97,9.79,2150100,21.14 TỶ,0,0,01/03/2024
TNT,5.61,-0.07 (-1.23 %),5.68,5.68,5.88,5.57,532200,3.01 TỶ,0,0,01/03/2024
VPB,19.65,-0.25 (-1.26 %),19.9,19.9,19.9,19.65,9758900,192.49 TỶ,4005000,79827000000,01/03/2024
HSL,6.2,-0.08 (-1.27 %),6.28,6.21,6.3,6.2,155400,0.97 TỶ,0,0,01/03/2024
TNA,6.15,-0.08 (-1.28 %),6.23,6.2,6.26,6.14,77600,0.48 TỶ,0,0,01/03/2024
HNA,22.1,-0.30 (-1.34 %),22.4,22.4,22.5,22.1,14000,0.31 TỶ,0,0,01/03/2024
HCD,9.85,-0.14 (-1.40 %),9.99,9.99,9.99,9.83,604400,5.97 TỶ,0,0,01/03/2024
C47,6.69,-0.10 (-1.47 %),6.79,6.84,6.84,6.67,333400,2.23 TỶ,0,0,01/03/2024
PIT,6.0,-0.10 (-1.64 %),6.1,6.12,6.12,6.0,10300,0.06 TỶ,0,0,01/03/2024
BMP,115.0,-2.00 (-1.71 %),117.0,116.8,116.8,114.0,207100,23.79 TỶ,0,0,01/03/2024
SBG,16.6,-0.30 (-1.78 %),16.9,16.8,16.95,16.3,155300,2.58 TỶ,0,0,01/03/2024
TN1,13.6,-0.25 (-1.81 %),13.85,13.8,13.8,13.6,300,0 TỶ,0,0,01/03/2024
PGV,22.3,-0.45 (-1.98 %),22.75,22.5,22.85,22.3,21800,0.49 TỶ,0,0,01/03/2024
CCL,9.11,-0.19 (-2.04 %),9.3,9.3,9.3,9.07,318900,2.92 TỶ,0,0,01/03/2024
PNC,9.0,-0.20 (-2.17 %),9.2,9.0,9.0,9.0,5000,0.05 TỶ,0,0,01/03/2024
STG,46.8,-1.05 (-2.19 %),47.85,46.8,46.8,46.8,1500,0.07 TỶ,0,0,01/03/2024
VID,5.5,-0.13 (-2.31 %),5.63,5.6,5.6,5.38,10500,0.06 TỶ,0,0,01/03/2024
TRA,80.1,-1.90 (-2.32 %),82.0,79.2,80.2,79.2,1000,0.08 TỶ,0,0,01/03/2024
ABR,12.55,-0.30 (-2.33 %),12.85,12.85,12.85,12.55,1400,0.02 TỶ,0,0,01/03/2024
TRC,36.9,-0.90 (-2.38 %),37.8,37.6,37.6,36.9,2100,0.08 TỶ,0,0,01/03/2024
SRF,8.46,-0.23 (-2.65 %),8.69,8.6,8.99,8.4,8700,0.08 TỶ,0,0,01/03/2024
TCD,8.95,-0.25 (-2.72 %),9.2,9.18,9.18,8.88,2727600,24.56 TỶ,0,0,01/03/2024
ADG,19.4,-0.55 (-2.76 %),19.95,20.0,20.0,19.4,1400,0.03 TỶ,0,0,01/03/2024
FRT,141.0,-4.00 (-2.76 %),145.0,144.8,151.6,140.0,834200,121.17 TỶ,0,0,01/03/2024
SVD,2.45,-0.07 (-2.78 %),2.52,2.54,2.54,2.45,30000,0.07 TỶ,0,0,01/03/2024
ST8,11.8,-0.35 (-2.88 %),12.15,12.45,12.5,11.8,1696600,20.37 TỶ,0,0,01/03/2024
HTL,15.05,-0.45 (-2.90 %),15.5,15.5,15.5,15.0,4800,0.07 TỶ,0,0,01/03/2024
SPM,11.2,-0.35 (-3.03 %),11.55,11.1,11.2,11.1,1000,0.01 TỶ,0,0,01/03/2024
S4A,36.8,-1.20 (-3.16 %),38.0,39.2,39.2,36.7,19300,0.71 TỶ,0,0,01/03/2024
TMS,52.9,-2.10 (-3.82 %),55.0,55.0,55.0,52.5,6000,0.32 TỶ,0,0,01/03/2024
SRC,29.95,-1.55 (-4.92 %),31.5,29.5,29.95,29.4,5500,0.16 TỶ,0,0,01/03/2024
TPC,5.45,-0.37 (-6.36 %),5.82,5.5,5.5,5.45,1700,0.01 TỶ,0,0,01/03/2024
TDP,30.2,-2.10 (-6.50 %),32.3,32.0,32.9,30.2,100600,3.22 TỶ,0,0,01/03/2024
HAS,7.0,-0.50 (-6.67 %),7.5,7.0,7.0,7.0,1000,0.01 TỶ,0,0,01/03/2024
TNC,58.2,-4.30 (-6.88 %),62.5,58.2,58.2,58.2,100,0.01 TỶ,0,0,01/03/2024
SC5,20.3,-1.50 (-6.88 %),21.8,20.3,20.5,20.3,1600,0.03 TỶ,0,0,01/03/2024
